"person_id","visits_raw_w1","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_raw_w2","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","visits_raw_w3","visits_u_w3","day_range_w3","active_days_w3","count_domains_w3","diff_day_range_w1_w2","domain_right_w1","domain_center_w1","domain_left_w1","domain_left_w2","domain_right_w2","domain_center_w2","domain_right_w3","domain_center_w3","domain_left_w3","domain_right_mean_w1","domain_center_mean_w1","domain_left_mean_w1","domain_left_mean_w2","domain_right_mean_w2","domain_center_mean_w2","domain_right_mean_w3","domain_center_mean_w3","domain_left_mean_w3"
410,27457,13507,90,90,420,26659,13926,102,91,473,30340,13045,78,77,314,-12,265,3,0,12,294,0,805,0,20,2.94444444444444,0.0333333333333333,0,0.131868131868132,3.23076923076923,0,10.4545454545455,0,0.25974025974026
411,32203,27765,27,20,253,8388,3355,97,17,256,23795,10967,82,67,645,-70,47,0,21,15,53,1,271,2,172,2.35,0,1.05,0.882352941176471,3.11764705882353,0.0588235294117647,4.04477611940298,0.0298507462686567,2.56716417910448
412,4524,3080,91,70,270,18366,11956,84,57,814,8565,5945,80,37,391,7,18,0,0,2,7,0,3,0,0,0.257142857142857,0,0,0.0350877192982456,0.12280701754386,0,0.0810810810810811,0,0
413,1100,730,90,31,63,689,418,71,42,56,1649,778,78,31,90,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,4849,2404,87,22,119,9375,4584,64,24,173,8257,3914,81,40,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,16482,9577,91,55,356,23743,13778,90,58,372,17694,10211,84,56,416,1,4,0,0,0,9,0,12,1,1,0.0727272727272727,0,0,0,0.155172413793103,0,0.214285714285714,0.0178571428571429,0.0178571428571429
416,25507,13635,33,27,570,47696,24391,80,46,858,13463,7734,83,16,492,-47,392,21,67,83,455,3,60,5,25,14.5185185185185,0.777777777777778,2.48148148148148,1.80434782608696,9.89130434782609,0.0652173913043478,3.75,0.3125,1.5625
417,90967,36062,79,72,643,25548,11775,63,37,418,52886,19568,84,67,524,16,109,0,8,2,20,0,49,3,22,1.51388888888889,0,0.111111111111111,0.0540540540540541,0.540540540540541,0,0.73134328358209,0.0447761194029851,0.328358208955224
418,12764,10386,74,71,512,6340,5355,95,86,452,15500,13205,81,81,619,-21,8,0,3,3,7,0,18,0,20,0.112676056338028,0,0.0422535211267606,0.0348837209302326,0.0813953488372093,0,0.222222222222222,0,0.246913580246914
419,126694,42137,91,81,1623,62906,25426,99,59,901,90378,37103,79,77,1395,-8,1365,29,403,162,907,5,1250,8,222,16.8518518518519,0.358024691358025,4.97530864197531,2.74576271186441,15.3728813559322,0.0847457627118644,16.2337662337662,0.103896103896104,2.88311688311688
420,2946,2005,89,59,136,633,448,99,40,36,1165,662,80,11,53,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,53347,29028,90,90,1073,12047,8118,85,58,484,3856,2379,84,17,151,5,528,20,24,8,319,1,120,0,6,5.86666666666667,0.222222222222222,0.266666666666667,0.137931034482759,5.5,0.0172413793103448,7.05882352941176,0,0.352941176470588
422,11157,6522,54,22,271,6283,3902,95,23,234,21672,13898,82,52,550,-41,3,0,0,0,7,0,32,0,3,0.136363636363636,0,0,0,0.304347826086957,0,0.615384615384615,0,0.0576923076923077
423,45939,19625,90,90,594,27604,11966,95,95,388,10537,4920,82,80,210,-5,883,4,46,155,514,1,389,0,48,9.81111111111111,0.0444444444444444,0.511111111111111,1.63157894736842,5.41052631578947,0.0105263157894737,4.8625,0,0.6
425,16370,8535,89,57,437,12204,7218,93,56,393,2285,1336,21,16,123,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,10542,5816,90,67,286,1561,909,8,8,83,11548,6058,91,89,324,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1116,411,76,5,46,8371,4120,109,26,143,7232,3238,18,13,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,32111,14594,90,90,472,27304,13181,90,90,368,28496,13991,84,84,439,0,3,0,26,23,4,0,3,0,16,0.0333333333333333,0,0.288888888888889,0.255555555555556,0.0444444444444444,0,0.0357142857142857,0,0.19047619047619
429,119382,68209,91,91,809,91697,60123,96,96,784,56123,41556,85,83,651,-5,540,0,234,269,2172,8,413,0,7,5.93406593406593,0,2.57142857142857,2.80208333333333,22.625,0.0833333333333333,4.97590361445783,0,0.0843373493975904
431,420,193,91,23,35,8837,5616,91,43,269,676,375,84,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,622,288,88,16,34,708,413,89,27,42,3471,1974,80,53,99,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,37435,19490,90,90,744,45740,24143,94,91,640,24278,14575,86,72,559,-4,90,1,13,2,51,0,20,1,8,1,0.0111111111111111,0.144444444444444,0.021978021978022,0.56043956043956,0,0.277777777777778,0.0138888888888889,0.111111111111111
434,4155,2153,83,20,161,67053,40444,99,92,685,11183,5089,88,18,248,-16,8,0,0,72,564,2,18,0,1,0.4,0,0,0.782608695652174,6.1304347826087,0.0217391304347826,1,0,0.0555555555555556
435,34486,17047,35,34,411,15156,10284,104,19,240,58083,36036,81,80,573,-69,398,0,151,2,2,0,41,1,13,11.7058823529412,0,4.44117647058824,0.105263157894737,0.105263157894737,0,0.5125,0.0125,0.1625
436,18079,8103,91,85,398,46977,18964,91,91,675,17409,8864,80,63,456,0,40,1,1,6,421,7,207,2,6,0.470588235294118,0.0117647058823529,0.0117647058823529,0.0659340659340659,4.62637362637363,0.0769230769230769,3.28571428571429,0.0317460317460317,0.0952380952380952
437,1206,1095,55,6,66,18319,10007,90,36,219,47524,21622,85,84,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,18635,8847,80,36,312,39077,22718,90,90,554,5,2,1,1,2,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,29691,12708,90,71,326,2873,1315,46,19,110,11818,5567,82,45,192,44,2,0,0,0,1,0,3,0,1,0.028169014084507,0,0,0,0.0526315789473684,0,0.0666666666666667,0,0.0222222222222222
440,9387,3371,9,9,134,4628,1715,128,7,97,18503,10832,87,35,248,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,30888,12375,90,86,513,14216,7666,98,72,332,42327,12698,82,82,713,-8,156,1,65,157,140,2,244,11,193,1.81395348837209,0.0116279069767442,0.755813953488372,2.18055555555556,1.94444444444444,0.0277777777777778,2.97560975609756,0.134146341463415,2.35365853658537
442,59715,29286,91,91,1129,95432,52812,128,125,1526,88645,42056,84,81,1061,-37,72,0,27,24,203,4,601,0,9,0.791208791208791,0,0.296703296703297,0.192,1.624,0.032,7.41975308641975,0,0.111111111111111
443,61473,18433,45,45,482,77385,28918,98,90,563,160370,43594,82,77,469,-53,164,0,205,432,811,1,5532,17,412,3.64444444444444,0,4.55555555555556,4.8,9.01111111111111,0.0111111111111111,71.8441558441558,0.220779220779221,5.35064935064935
444,66993,34414,89,84,789,43591,23709,120,62,667,52330,27430,92,80,755,-31,137,0,11,7,122,0,170,0,16,1.63095238095238,0,0.130952380952381,0.112903225806452,1.96774193548387,0,2.125,0,0.2
445,1836,769,67,66,93,3379,1723,94,36,127,1877,661,77,55,84,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,27766,11339,41,41,450,11451,5504,91,32,273,7430,3868,84,63,305,-50,5,0,0,0,1,0,1,0,2,0.121951219512195,0,0,0,0.03125,0,0.0158730158730159,0,0.0317460317460317
447,31127,24822,63,63,625,38504,23879,104,95,684,86,68,1,1,9,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,65102,30709,90,87,708,1317,758,11,11,76,41090,23855,77,67,559,79,151,0,150,5,13,0,2718,0,66,1.73563218390805,0,1.72413793103448,0.454545454545455,1.18181818181818,0,40.5671641791045,0,0.985074626865672
449,8452,4345,44,44,250,3154,1865,96,48,141,2147,1153,85,84,126,-52,361,12,44,3,49,0,7,0,0,8.20454545454546,0.272727272727273,1,0.0625,1.02083333333333,0,0.0833333333333333,0,0
450,27160,22769,91,56,678,35998,29355,92,61,652,8148,6629,81,57,255,-1,386,0,81,104,1173,2,164,0,39,6.89285714285714,0,1.44642857142857,1.70491803278689,19.2295081967213,0.0327868852459016,2.87719298245614,0,0.684210526315789
451,4802,2471,90,84,127,1849,1206,55,21,93,8975,5210,82,82,228,35,121,0,0,0,26,0,23,0,0,1.44047619047619,0,0,0,1.23809523809524,0,0.280487804878049,0,0
452,23111,10845,84,62,376,2037,1410,88,9,80,409,167,89,55,33,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,17615,8480,90,86,389,55717,21874,94,54,383,87117,27756,78,56,318,-4,30,0,8,400,2096,0,5031,0,191,0.348837209302326,0,0.0930232558139535,7.40740740740741,38.8148148148148,0,89.8392857142857,0,3.41071428571429
454,37984,31643,91,91,858,35520,31175,46,46,772,118495,74537,83,76,1259,45,21,1,3,5,18,1,117,2,1,0.230769230769231,0.010989010989011,0.032967032967033,0.108695652173913,0.391304347826087,0.0217391304347826,1.53947368421053,0.0263157894736842,0.0131578947368421
455,13228,8192,86,73,461,8223,4538,92,42,290,3911,2731,85,34,160,-6,127,0,0,4,113,0,94,0,4,1.73972602739726,0,0,0.0952380952380952,2.69047619047619,0,2.76470588235294,0,0.117647058823529
457,22305,9997,35,25,244,47037,22513,93,51,349,120,63,1,1,11,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,5601,2529,87,47,277,20515,12194,89,55,458,9198,5289,39,19,249,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,37253,16721,91,91,570,3035,922,93,16,80,15687,4669,84,84,228,-2,101,17,152,5,1,0,1,0,0,1.10989010989011,0.186813186813187,1.67032967032967,0.3125,0.0625,0,0.0119047619047619,0,0
461,49285,28877,90,89,517,124248,58412,94,92,701,51448,23413,23,23,370,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1976,1240,91,52,85,207,124,1,1,22,3777,2605,81,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,14007,7033,85,84,502,11814,7575,105,47,521,55133,30696,75,75,1245,-20,36,0,6,30,66,4,211,11,67,0.428571428571429,0,0.0714285714285714,0.638297872340426,1.40425531914894,0.0851063829787234,2.81333333333333,0.146666666666667,0.893333333333333
464,47057,21374,91,91,507,28148,13908,96,92,451,22512,11990,83,76,377,-5,11,0,0,1,2,0,13,0,12,0.120879120879121,0,0,0.0108695652173913,0.0217391304347826,0,0.171052631578947,0,0.157894736842105
465,2423,1970,66,29,216,21718,16432,103,90,729,94,76,1,1,15,-37,12,0,31,95,171,38,1,0,0,0.413793103448276,0,1.06896551724138,1.05555555555556,1.9,0.422222222222222,1,0,0
466,27946,25590,92,81,514,25550,23576,25,25,482,13005,10287,78,32,279,67,7,0,1,1,7,0,55,0,0,0.0864197530864197,0,0.0123456790123457,0.04,0.28,0,1.71875,0,0
467,47998,26703,91,91,565,46801,29584,91,91,557,42109,24985,82,82,453,0,879,219,470,463,1057,213,790,95,361,9.65934065934066,2.40659340659341,5.16483516483517,5.08791208791209,11.6153846153846,2.34065934065934,9.63414634146342,1.15853658536585,4.40243902439024
469,72741,31752,91,80,579,101047,22350,105,66,434,6788,3958,82,40,203,-14,105,0,20,4,42,0,65,0,1,1.3125,0,0.25,0.0606060606060606,0.636363636363636,0,1.625,0,0.025
470,1820,802,87,56,59,10929,6352,92,60,287,2418,1258,90,21,111,-5,13,0,1,1,21,0,5,0,0,0.232142857142857,0,0.0178571428571429,0.0166666666666667,0.35,0,0.238095238095238,0,0
471,7419,4635,89,24,239,2825,1844,49,15,125,6784,3907,89,49,227,40,130,0,19,4,79,0,118,0,3,5.41666666666667,0,0.791666666666667,0.266666666666667,5.26666666666667,0,2.40816326530612,0,0.0612244897959184
472,69815,29752,91,91,603,27696,12941,94,81,426,46715,20751,82,82,550,-3,30,1,18,20,29,0,76,3,50,0.32967032967033,0.010989010989011,0.197802197802198,0.246913580246914,0.358024691358025,0,0.926829268292683,0.0365853658536585,0.609756097560976
473,15396,9172,91,91,569,31708,16926,93,92,596,24474,13722,85,85,632,-2,65,2,76,48,65,1,171,2,162,0.714285714285714,0.021978021978022,0.835164835164835,0.521739130434783,0.706521739130435,0.0108695652173913,2.01176470588235,0.0235294117647059,1.90588235294118
476,3853,1287,90,68,151,19258,8787,96,42,406,35734,15347,83,33,493,-6,8,0,0,0,81,0,226,0,4,0.117647058823529,0,0,0,1.92857142857143,0,6.84848484848485,0,0.121212121212121
477,6697,3340,50,20,170,1606,1104,89,12,80,30778,20519,82,64,409,-39,4,0,306,161,0,0,32,1,1495,0.2,0,15.3,13.4166666666667,0,0,0.5,0.015625,23.359375
478,22379,10787,90,90,473,3593,2043,100,81,249,9627,5972,78,66,491,-10,7,0,4,2,8,0,32,0,0,0.0777777777777778,0,0.0444444444444444,0.0246913580246914,0.0987654320987654,0,0.484848484848485,0,0
479,38444,13442,85,39,245,2799,1667,88,13,99,2435,1119,77,17,78,-3,14,0,9,8,2,0,3,0,17,0.358974358974359,0,0.230769230769231,0.615384615384615,0.153846153846154,0,0.176470588235294,0,1
480,9399,5401,28,25,237,36241,16687,89,85,526,26162,13539,81,79,433,-61,2,0,0,0,4,0,9,0,17,0.08,0,0,0,0.0470588235294118,0,0.113924050632911,0,0.215189873417722
481,48570,21141,90,90,1154,14498,7576,106,41,341,16913,9831,76,76,380,-16,42,0,3,0,17,0,6,0,0,0.466666666666667,0,0.0333333333333333,0,0.414634146341463,0,0.0789473684210526,0,0
482,18545,7015,28,14,229,55720,18236,92,31,457,37018,17727,81,53,486,-64,120,0,87,311,1015,0,2499,3,171,8.57142857142857,0,6.21428571428571,10.0322580645161,32.741935483871,0,47.1509433962264,0.0566037735849057,3.22641509433962
483,69506,29056,90,90,345,27305,16923,104,89,263,10361,5076,79,33,170,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,4447,2414,47,21,196,4281,2520,65,42,260,3021,1765,74,38,189,-18,48,0,9,4,73,2,42,0,1,2.28571428571429,0,0.428571428571429,0.0952380952380952,1.73809523809524,0.0476190476190476,1.10526315789474,0,0.0263157894736842
485,12903,5129,90,69,479,6104,3006,111,56,198,1469,924,65,30,127,-21,17,0,11,0,6,0,2,0,2,0.246376811594203,0,0.159420289855072,0,0.107142857142857,0,0.0666666666666667,0,0.0666666666666667
486,13649,7339,90,54,210,18575,9579,92,24,219,30558,15458,76,76,394,-2,0,0,1,0,22,0,67,0,3,0,0,0.0185185185185185,0,0.916666666666667,0,0.881578947368421,0,0.0394736842105263
487,10490,5228,45,15,223,957,576,42,4,58,17934,10678,91,86,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,40106,17837,87,77,303,12690,7253,96,91,224,9193,4802,82,31,159,-9,1,0,1,2,5,0,3,0,0,0.012987012987013,0,0.012987012987013,0.021978021978022,0.0549450549450549,0,0.0967741935483871,0,0
489,104019,49859,91,74,858,88707,43362,92,65,792,112814,52407,71,71,657,-1,495,7,260,427,1975,4,5727,6,216,6.68918918918919,0.0945945945945946,3.51351351351351,6.56923076923077,30.3846153846154,0.0615384615384615,80.6619718309859,0.0845070422535211,3.04225352112676
490,29006,14837,91,86,262,2285,1313,42,19,76,978,725,54,19,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,29519,22896,90,71,334,26580,20515,104,53,263,28589,19787,71,48,298,-14,1,0,7,10,4,0,5,0,7,0.0140845070422535,0,0.0985915492957746,0.188679245283019,0.0754716981132075,0,0.104166666666667,0,0.145833333333333
492,29707,15341,88,57,400,24405,11135,101,49,399,22770,11544,78,47,277,-13,220,0,97,132,1128,0,1723,0,10,3.85964912280702,0,1.70175438596491,2.69387755102041,23.0204081632653,0,36.6595744680851,0,0.212765957446809
493,134458,65775,78,62,1260,12268,7617,58,10,300,19062,11035,81,62,520,20,628,0,595,0,622,0,529,1,3,10.1290322580645,0,9.59677419354839,0,62.2,0,8.53225806451613,0.0161290322580645,0.0483870967741935
494,69128,35711,91,90,1064,34404,19004,115,45,521,14356,7901,65,31,387,-24,85,5,11,10,95,0,16,0,4,0.944444444444444,0.0555555555555556,0.122222222222222,0.222222222222222,2.11111111111111,0,0.516129032258065,0,0.129032258064516
495,5088,3289,56,32,196,2065,1303,91,32,107,9195,4583,83,64,252,-35,6,0,0,0,2,0,20,0,0,0.1875,0,0,0,0.0625,0,0.3125,0,0
496,29054,18876,91,91,1003,32910,21068,97,92,702,25775,15494,83,83,666,-6,171,3,56,38,63,8,125,9,30,1.87912087912088,0.032967032967033,0.615384615384615,0.41304347826087,0.684782608695652,0.0869565217391304,1.50602409638554,0.108433734939759,0.36144578313253
497,17422,9118,89,86,327,9832,4867,90,49,167,12311,2598,61,49,156,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,45095,25589,91,91,855,54161,31976,100,87,719,76580,37886,80,80,921,-9,192,2,26,3,18,0,83,5,56,2.10989010989011,0.021978021978022,0.285714285714286,0.0344827586206897,0.206896551724138,0,1.0375,0.0625,0.7
499,18525,11010,89,70,568,999,477,111,66,71,5088,3165,72,46,230,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,29359,26612,87,56,252,3557,2647,94,56,157,43475,15318,84,25,265,-7,69,0,220,43,75,0,1729,10,259,1.23214285714286,0,3.92857142857143,0.767857142857143,1.33928571428571,0,69.16,0.4,10.36
501,10293,5419,37,37,209,735,599,97,26,67,4947,2196,83,16,119,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,24649,17010,91,78,193,14797,8075,97,74,336,5279,3181,82,36,104,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,6603,2974,86,25,116,46961,25221,93,75,319,31809,20754,74,56,277,-7,1,0,0,4,9,0,9,0,0,0.04,0,0,0.0533333333333333,0.12,0,0.160714285714286,0,0
504,11864,5246,71,34,178,3760,1789,102,19,102,688,332,75,13,42,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,50532,27878,91,86,1096,77757,43781,93,92,1535,28709,17677,82,82,868,-2,274,2,34,20,431,0,149,0,8,3.18604651162791,0.0232558139534884,0.395348837209302,0.217391304347826,4.68478260869565,0,1.81707317073171,0,0.0975609756097561
506,8207,3923,90,86,348,8765,4178,99,76,383,12815,4664,81,79,300,-9,1,0,1,1,2,0,5,0,4,0.0116279069767442,0,0.0116279069767442,0.0131578947368421,0.0263157894736842,0,0.0632911392405063,0,0.0506329113924051
507,36741,19843,83,60,543,65355,30385,94,88,546,25918,13819,81,73,476,-11,44,0,19,1,32,1,13,1,8,0.733333333333333,0,0.316666666666667,0.0113636363636364,0.363636363636364,0.0113636363636364,0.178082191780822,0.0136986301369863,0.10958904109589
508,30255,16631,90,90,784,2222,1324,99,9,113,4774,2641,93,29,269,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,11363,7156,60,43,343,8336,4532,95,13,251,12563,8158,84,35,432,-35,17,0,0,0,4,0,4,0,1,0.395348837209302,0,0,0,0.307692307692308,0,0.114285714285714,0,0.0285714285714286
510,87899,33963,92,84,1130,6637,5410,64,43,635,19029,12978,78,69,1238,28,147,0,43,10,16,0,103,3,54,1.75,0,0.511904761904762,0.232558139534884,0.372093023255814,0,1.49275362318841,0.0434782608695652,0.782608695652174
511,33829,14821,90,50,622,23094,12030,101,35,456,34414,17268,81,48,621,-11,84,15,42,11,62,1,210,0,34,1.68,0.3,0.84,0.314285714285714,1.77142857142857,0.0285714285714286,4.375,0,0.708333333333333
512,11400,6740,22,22,340,54538,31135,92,92,1158,12131,6510,94,20,365,-70,1,0,4,41,84,0,3,0,3,0.0454545454545455,0,0.181818181818182,0.445652173913043,0.91304347826087,0,0.15,0,0.15
513,55841,41687,80,72,859,13928,11818,93,39,282,12009,10187,75,42,301,-13,104,1,129,27,229,0,67,0,6,1.44444444444444,0.0138888888888889,1.79166666666667,0.692307692307692,5.87179487179487,0,1.5952380952381,0,0.142857142857143
514,26761,14487,91,91,413,39988,23045,79,79,485,31182,17756,77,77,553,12,2,0,2,7,84,0,248,1,14,0.021978021978022,0,0.021978021978022,0.0886075949367089,1.06329113924051,0,3.22077922077922,0.012987012987013,0.181818181818182
515,14428,5940,35,28,203,5208,2496,61,18,115,1098,324,71,12,37,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,10549,5399,23,15,373,8516,4924,55,14,368,6612,3999,81,21,309,-32,93,0,0,2,61,0,38,0,3,6.2,0,0,0.142857142857143,4.35714285714286,0,1.80952380952381,0,0.142857142857143
517,7414,4165,90,53,310,66028,25521,105,105,908,39102,17205,76,41,539,-15,177,2,69,212,2031,1,1704,0,87,3.33962264150943,0.0377358490566038,1.30188679245283,2.01904761904762,19.3428571428571,0.00952380952380952,41.5609756097561,0,2.1219512195122
518,24262,6573,87,55,239,13901,3438,98,53,90,15948,4487,85,50,165,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,12328,8058,90,83,735,9407,5749,97,41,291,15603,8896,85,84,584,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,22634,11295,75,71,452,4340,2402,97,23,156,26954,11226,84,82,444,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,15548,6450,90,75,225,7917,3235,105,12,135,65035,22382,78,78,289,-15,91,0,35,83,352,0,3008,6,59,1.21333333333333,0,0.466666666666667,6.91666666666667,29.3333333333333,0,38.5641025641026,0.0769230769230769,0.756410256410256
522,64414,26625,91,91,950,3687,1439,98,10,175,58765,24926,82,82,770,-7,126,1,10,1,3,0,49,0,9,1.38461538461538,0.010989010989011,0.10989010989011,0.1,0.3,0,0.597560975609756,0,0.109756097560976
523,1880,1749,35,11,132,1594,1246,105,14,97,2148,1855,40,14,194,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,3737,1796,69,37,181,2280,1063,78,24,111,741,419,62,17,52,-9,2,0,11,46,2,0,2,0,11,0.0540540540540541,0,0.297297297297297,1.91666666666667,0.0833333333333333,0,0.117647058823529,0,0.647058823529412
525,20157,11611,59,40,445,8639,6470,94,91,201,14507,10032,83,80,274,-35,96,1,14,0,3,0,10,0,5,2.4,0.025,0.35,0,0.032967032967033,0,0.125,0,0.0625
526,6672,3669,17,16,220,53532,27201,97,89,972,12386,6782,84,75,442,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,39002,23177,90,90,967,27443,17944,110,77,753,28263,17442,69,64,669,-20,120,1,23,8,4,2,281,0,5,1.33333333333333,0.0111111111111111,0.255555555555556,0.103896103896104,0.051948051948052,0.025974025974026,4.390625,0,0.078125
528,1514,914,16,6,94,25222,11246,97,35,358,26991,11806,80,28,371,0,0,0,1,0,11,0,1,0,3,0,0,0.166666666666667,0,0.314285714285714,0,0.0357142857142857,0,0.107142857142857
529,3518,2527,58,53,177,4957,2998,72,62,200,3716,2197,85,31,183,-14,14,0,1,3,1,0,15,0,1,0.264150943396226,0,0.0188679245283019,0.0483870967741935,0.0161290322580645,0,0.483870967741935,0,0.032258064516129
530,2200,1227,68,13,104,6720,3528,62,24,246,12325,5953,80,80,398,6,6,0,0,0,1,0,10,0,13,0.461538461538462,0,0,0,0.0416666666666667,0,0.125,0,0.1625
531,19974,10888,90,74,619,29709,14526,95,80,754,10153,5039,88,60,321,-5,15,0,9,25,31,2,6,0,8,0.202702702702703,0,0.121621621621622,0.3125,0.3875,0.025,0.1,0,0.133333333333333
532,4130,1278,90,32,88,401,244,107,8,31,807,534,84,22,82,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,73452,34343,91,76,1204,80361,35431,105,82,1112,8336,3976,73,53,226,-14,98,19,63,56,99,1,8,0,13,1.28947368421053,0.25,0.828947368421053,0.682926829268293,1.20731707317073,0.0121951219512195,0.150943396226415,0,0.245283018867925
534,77,57,11,4,10,8334,3309,96,39,123,10852,5076,82,79,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,8568,4398,56,55,408,15492,8264,93,58,395,19544,9404,76,76,417,-37,3,0,6,0,2,0,36,0,0,0.0545454545454545,0,0.109090909090909,0,0.0344827586206897,0,0.473684210526316,0,0
536,7108,3170,26,17,223,283,188,1,1,28,6492,2755,94,10,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,32215,14034,91,91,651,25736,12306,107,86,552,16618,5882,80,36,431,-16,1299,0,10,8,1099,0,552,0,1,14.2747252747253,0,0.10989010989011,0.0930232558139535,12.7790697674419,0,15.3333333333333,0,0.0277777777777778
538,31021,12925,91,88,503,4486,2135,123,15,103,18693,10029,83,82,366,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,340,240,14,4,26,353,206,89,7,28,1215,678,78,45,74,0,2,0,7,3,3,0,5,0,0,0.5,0,1.75,0.428571428571429,0.428571428571429,0,0.111111111111111,0,0
540,26665,14121,50,50,472,56021,29430,92,89,586,43095,22006,82,81,523,-42,1,0,0,0,3,0,2,0,1,0.02,0,0,0,0.0337078651685393,0,0.0246913580246914,0,0.0123456790123457
541,13378,7050,26,21,408,39671,14690,52,42,624,35398,19314,81,74,758,-26,10,0,2,0,15,0,78,1,5,0.476190476190476,0,0.0952380952380952,0,0.357142857142857,0,1.05405405405405,0.0135135135135135,0.0675675675675676
542,251284,97255,91,91,1775,144738,66845,62,55,1426,143523,80012,85,85,1882,29,1866,62,806,102,1126,0,1525,6,27,20.5054945054945,0.681318681318681,8.85714285714286,1.85454545454545,20.4727272727273,0,17.9411764705882,0.0705882352941176,0.317647058823529
543,4409,1603,90,89,84,63593,32451,93,64,842,62144,28990,80,79,812,-3,18,0,0,29,133,5,161,33,38,0.202247191011236,0,0,0.453125,2.078125,0.078125,2.0379746835443,0.417721518987342,0.481012658227848
544,38380,20577,90,88,542,46001,23373,94,82,516,46535,21843,82,81,530,-4,112,0,2,6,100,0,214,1,16,1.27272727272727,0,0.0227272727272727,0.0731707317073171,1.21951219512195,0,2.64197530864198,0.0123456790123457,0.197530864197531
545,47871,26535,75,74,666,24379,14249,91,43,514,40454,24500,81,71,663,-16,164,0,13,5,135,0,151,0,15,2.21621621621622,0,0.175675675675676,0.116279069767442,3.13953488372093,0,2.12676056338028,0,0.211267605633803
546,6111,2888,39,25,112,6798,3115,92,19,194,28822,11135,73,59,378,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,32535,16526,91,91,656,23619,12338,90,67,559,11690,5087,85,73,292,1,165,7,946,12,54,3,43,0,10,1.81318681318681,0.0769230769230769,10.3956043956044,0.17910447761194,0.805970149253731,0.0447761194029851,0.589041095890411,0,0.136986301369863
549,43547,22213,91,90,585,68067,44581,96,91,810,44277,22636,82,33,407,-5,28,0,7,22,35,0,15,0,6,0.311111111111111,0,0.0777777777777778,0.241758241758242,0.384615384615385,0,0.454545454545455,0,0.181818181818182
550,15118,7069,89,69,276,21057,8479,90,64,302,2420,1183,80,52,90,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
