"person_id","visits_raw_w1","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_raw_w2","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","domain_center_w1","domain_right_w1","domain_left_w1","domain_center_w2","domain_left_w2","domain_right_w2","domain_center_mean_w1","domain_right_mean_w1","domain_left_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2"
6915,28327,14749,92,92,532,8393,4118,89,26,253,134,0,27,16,4,1,1.45652173913043,0,0.293478260869565,0.615384615384615,0.153846153846154,0.0384615384615385
6917,18469,10044,91,87,316,10098,6762,89,59,325,254,0,20,155,55,1,2.91954022988506,0,0.229885057471264,2.6271186440678,0.932203389830508,0.0169491525423729
6920,4442,3065,92,77,191,11739,6291,90,90,339,5,0,1,25,1,0,0.0649350649350649,0,0.012987012987013,0.277777777777778,0.0111111111111111,0
6922,7709,6293,39,36,310,8626,7822,94,64,239,158,3,18,45,12,0,4.38888888888889,0.0833333333333333,0.5,0.703125,0.1875,0
6924,1902,1519,90,33,87,1066,877,93,15,52,0,0,0,0,0,0,0,0,0,0,0,0
6925,75825,27776,89,56,980,65566,23019,86,51,964,75,2,19,29,10,0,1.33928571428571,0.0357142857142857,0.339285714285714,0.568627450980392,0.196078431372549,0
6927,5018,2516,51,31,141,2139,1085,9,7,60,13,0,6,0,9,0,0.419354838709677,0,0.193548387096774,0,1.28571428571429,0
6928,44109,23981,92,70,1058,56065,30110,86,80,1082,36,1,25,54,40,9,0.514285714285714,0.0142857142857143,0.357142857142857,0.675,0.5,0.1125
6930,10616,7261,58,53,280,17786,9863,70,67,313,115,0,21,123,155,2,2.16981132075472,0,0.39622641509434,1.83582089552239,2.3134328358209,0.0298507462686567
6932,14847,12215,90,70,405,10554,8727,93,57,324,131,17,18,101,7,0,1.87142857142857,0.242857142857143,0.257142857142857,1.7719298245614,0.12280701754386,0
6933,13995,9269,91,82,486,27942,16021,91,91,735,24,0,52,59,34,3,0.292682926829268,0,0.634146341463415,0.648351648351648,0.373626373626374,0.032967032967033
6934,37256,25395,92,91,537,38531,27934,89,89,614,139,3,14,139,9,0,1.52747252747253,0.032967032967033,0.153846153846154,1.56179775280899,0.101123595505618,0
6935,27066,14836,92,92,469,13676,7253,53,52,252,132,3,347,31,171,0,1.43478260869565,0.0326086956521739,3.77173913043478,0.596153846153846,3.28846153846154,0
6936,6199,4777,90,39,165,4446,2701,87,30,115,4,1,5,12,0,0,0.102564102564103,0.0256410256410256,0.128205128205128,0.4,0,0
6937,3007,1332,91,59,129,15334,6620,86,71,163,43,0,2,14,6,2,0.728813559322034,0,0.0338983050847458,0.197183098591549,0.0845070422535211,0.028169014084507
6938,5350,2998,91,42,126,40615,17401,87,87,486,12,24,34,145,496,0,0.285714285714286,0.571428571428571,0.80952380952381,1.66666666666667,5.70114942528736,0
6939,5928,3386,91,56,71,6279,3675,88,80,89,144,0,0,169,1,0,2.57142857142857,0,0,2.1125,0.0125,0
6941,2125,1089,63,26,75,22390,10010,81,80,384,44,0,4,413,57,0,1.69230769230769,0,0.153846153846154,5.1625,0.7125,0
6946,6283,4409,90,64,352,7480,5519,91,33,398,32,1,30,16,9,0,0.5,0.015625,0.46875,0.484848484848485,0.272727272727273,0
6948,1004,605,11,11,117,3140,1859,27,27,229,46,4,0,211,48,14,4.18181818181818,0.363636363636364,0,7.81481481481481,1.77777777777778,0.518518518518518
6951,12117,6310,90,50,363,18746,8810,88,79,378,125,0,7,250,5,0,2.5,0,0.14,3.16455696202532,0.0632911392405063,0
6952,8432,6413,87,59,301,9126,6780,50,46,491,431,1,6,359,1,1,7.30508474576271,0.0169491525423729,0.101694915254237,7.80434782608696,0.0217391304347826,0.0217391304347826
6953,11213,6066,26,26,138,19452,10198,50,50,214,135,0,0,389,6,0,5.19230769230769,0,0,7.78,0.12,0
6954,326,196,10,4,22,2629,1160,64,18,78,5,0,3,99,9,0,1.25,0,0.75,5.5,0.5,0
6957,12605,6626,90,81,396,22046,9827,91,77,529,17,1,12,25,20,46,0.209876543209877,0.0123456790123457,0.148148148148148,0.324675324675325,0.25974025974026,0.597402597402597
6958,11535,7908,90,52,222,18505,11142,89,77,301,28,1,16,42,18,0,0.538461538461538,0.0192307692307692,0.307692307692308,0.545454545454545,0.233766233766234,0
6959,4741,2710,90,31,123,7303,4168,90,55,116,25,0,3,134,4,0,0.806451612903226,0,0.0967741935483871,2.43636363636364,0.0727272727272727,0
6960,13721,8762,91,63,245,18758,10433,91,85,298,72,0,88,62,294,0,1.14285714285714,0,1.3968253968254,0.729411764705882,3.45882352941176,0
6961,49429,30188,92,90,797,5638,3310,9,9,237,8228,1,9,355,2,0,91.4222222222222,0.0111111111111111,0.1,39.4444444444444,0.222222222222222,0
6962,4456,2509,65,37,188,15175,7705,90,64,353,35,0,5,361,41,1,0.945945945945946,0,0.135135135135135,5.640625,0.640625,0.015625
6963,2310,1884,68,22,133,3954,3198,64,41,161,1,0,21,5,1,2,0.0454545454545455,0,0.954545454545455,0.121951219512195,0.024390243902439,0.0487804878048781
6965,39613,24127,68,55,451,29248,15456,24,24,385,100,0,40,97,45,0,1.81818181818182,0,0.727272727272727,4.04166666666667,1.875,0
6966,6471,2433,36,32,152,14763,6851,91,86,191,77,4,130,330,1043,6,2.40625,0.125,4.0625,3.83720930232558,12.1279069767442,0.0697674418604651
6968,17539,8836,23,21,345,137,85,2,2,24,130,2,0,2,0,0,6.19047619047619,0.0952380952380952,0,1,0,0
6970,27510,14105,91,91,342,51516,6766,89,89,398,35,0,4,9,0,0,0.384615384615385,0,0.043956043956044,0.101123595505618,0,0
6971,17128,11756,88,55,476,18601,11836,103,69,330,4,4,32,4,4,0,0.0727272727272727,0.0727272727272727,0.581818181818182,0.0579710144927536,0.0579710144927536,0
6972,3083,1532,55,29,149,4636,2445,57,30,142,4,0,35,3,2,0,0.137931034482759,0,1.20689655172414,0.1,0.0666666666666667,0
6975,19058,12635,89,86,476,216,176,91,8,40,0,0,0,0,0,0,0,0,0,0,0,0
6976,55293,31524,91,90,832,41681,25751,121,94,727,1852,3,1292,1204,854,0,20.5777777777778,0.0333333333333333,14.3555555555556,12.8085106382979,9.08510638297872,0
6980,5664,3075,88,55,181,18472,10429,87,86,469,129,0,1,666,3,1,2.34545454545455,0,0.0181818181818182,7.74418604651163,0.0348837209302326,0.0116279069767442
6981,7353,5646,92,80,366,10787,7960,126,113,427,60,2,26,83,9,0,0.75,0.025,0.325,0.734513274336283,0.079646017699115,0
6982,6506,4985,91,43,169,10077,5498,89,55,174,106,0,12,95,1,0,2.46511627906977,0,0.27906976744186,1.72727272727273,0.0181818181818182,0
6983,20035,10797,92,42,547,48810,25392,89,89,1013,230,1,22,802,166,11,5.47619047619048,0.0238095238095238,0.523809523809524,9.01123595505618,1.86516853932584,0.123595505617978
6984,12801,7418,91,82,266,16600,8376,92,86,215,489,1,119,773,190,0,5.96341463414634,0.0121951219512195,1.45121951219512,8.98837209302326,2.2093023255814,0
6985,13053,11365,92,91,516,12668,11492,105,91,503,300,0,145,127,117,0,3.2967032967033,0,1.59340659340659,1.3956043956044,1.28571428571429,0
6988,20530,17586,92,91,646,13131,11572,104,77,561,105,42,24,128,23,20,1.15384615384615,0.461538461538462,0.263736263736264,1.66233766233766,0.298701298701299,0.25974025974026
6989,22274,13992,90,86,439,43483,20080,137,120,734,176,1,6,118,45,0,2.04651162790698,0.0116279069767442,0.0697674418604651,0.983333333333333,0.375,0
6990,7440,4452,70,58,278,6537,4235,91,59,358,35,3,163,46,100,0,0.603448275862069,0.0517241379310345,2.81034482758621,0.779661016949153,1.69491525423729,0
6993,2651,1499,30,24,97,2921,1503,91,28,82,9,0,0,10,3,0,0.375,0,0,0.357142857142857,0.107142857142857,0
6994,5434,3119,33,25,194,2809,1530,90,19,119,29,0,21,111,40,0,1.16,0,0.84,5.84210526315789,2.10526315789474,0
6996,23543,10082,92,92,440,29496,11404,94,94,701,7,0,4,77,0,0,0.0760869565217391,0,0.0434782608695652,0.819148936170213,0,0
6997,10520,8349,87,63,557,20475,15412,132,102,896,211,0,12,278,5,0,3.34920634920635,0,0.19047619047619,2.72549019607843,0.0490196078431373,0
6999,8800,4405,91,53,182,16511,7890,89,89,231,362,1,26,714,27,1,6.83018867924528,0.0188679245283019,0.490566037735849,8.02247191011236,0.303370786516854,0.0112359550561798
7000,9136,7550,91,45,343,11306,9971,89,76,581,76,0,38,52,12,0,1.68888888888889,0,0.844444444444444,0.684210526315789,0.157894736842105,0
7001,26004,13333,48,43,237,29005,12906,50,49,311,45,2,2,109,7,0,1.04651162790698,0.0465116279069767,0.0465116279069767,2.22448979591837,0.142857142857143,0
7002,24480,17695,83,31,785,45863,31728,87,54,1237,19,0,182,92,309,5,0.612903225806452,0,5.87096774193548,1.7037037037037,5.72222222222222,0.0925925925925926
7003,21079,15826,92,91,909,18298,13954,91,88,865,177,2,86,249,44,6,1.94505494505495,0.021978021978022,0.945054945054945,2.82954545454545,0.5,0.0681818181818182
7004,120892,36745,91,91,797,94793,34410,91,91,673,425,2,113,402,26,3,4.67032967032967,0.021978021978022,1.24175824175824,4.41758241758242,0.285714285714286,0.032967032967033
7006,25540,13622,89,61,708,10356,5172,77,32,263,120,0,10,23,3,0,1.9672131147541,0,0.163934426229508,0.71875,0.09375,0
7007,5644,3772,90,71,195,8910,5207,90,70,233,2,0,13,4,88,1,0.028169014084507,0,0.183098591549296,0.0571428571428571,1.25714285714286,0.0142857142857143
7009,880,504,26,7,47,2018,1205,93,14,114,13,0,12,34,0,0,1.85714285714286,0,1.71428571428571,2.42857142857143,0,0
7011,107,53,39,2,5,226,117,90,6,15,0,0,0,0,0,0,0,0,0,0,0,0
7012,21779,9813,91,83,595,2669,1579,88,83,172,526,5,36,5,0,0,6.33734939759036,0.0602409638554217,0.433734939759036,0.0602409638554217,0,0
7017,82877,30107,91,90,680,87591,31464,91,89,737,824,78,23,697,34,45,9.15555555555556,0.866666666666667,0.255555555555556,7.8314606741573,0.382022471910112,0.50561797752809
7018,8918,5370,91,89,348,4723,2284,91,84,153,144,0,4,142,0,0,1.61797752808989,0,0.0449438202247191,1.69047619047619,0,0
7019,1274,742,24,16,51,4251,2403,90,42,99,3,0,1,0,4,10,0.1875,0,0.0625,0,0.0952380952380952,0.238095238095238
7024,3259,1894,17,17,156,18661,11494,90,88,600,2,0,3,56,27,0,0.117647058823529,0,0.176470588235294,0.636363636363636,0.306818181818182,0
7027,12467,7175,69,63,346,18704,11205,65,62,450,92,2,6,60,4,1,1.46031746031746,0.0317460317460317,0.0952380952380952,0.967741935483871,0.0645161290322581,0.0161290322580645
7028,2879,2426,91,60,121,20128,17543,143,104,374,31,0,4,599,33,3,0.516666666666667,0,0.0666666666666667,5.75961538461539,0.317307692307692,0.0288461538461538
7029,11637,8818,91,65,474,24191,20755,88,82,599,353,1,75,311,52,0,5.43076923076923,0.0153846153846154,1.15384615384615,3.79268292682927,0.634146341463415,0
7036,10730,6515,46,46,308,14985,8064,79,78,333,356,0,115,396,137,0,7.73913043478261,0,2.5,5.07692307692308,1.75641025641026,0
7037,64210,28534,69,69,904,66472,28209,70,69,951,1425,4,609,1634,417,4,20.6521739130435,0.0579710144927536,8.82608695652174,23.6811594202899,6.04347826086957,0.0579710144927536
7038,20833,13750,90,75,1004,21156,12208,91,82,842,7,4,9,10,3,0,0.0933333333333333,0.0533333333333333,0.12,0.121951219512195,0.0365853658536585,0
7040,13621,9863,90,74,352,17942,9597,89,79,325,444,0,17,330,25,0,6,0,0.22972972972973,4.17721518987342,0.316455696202532,0
7041,15630,9886,92,84,313,19304,11741,91,91,316,1531,2,26,2088,22,2,18.2261904761905,0.0238095238095238,0.30952380952381,22.9450549450549,0.241758241758242,0.021978021978022
7043,26657,20712,91,84,474,22426,17279,86,82,369,664,0,48,784,33,0,7.90476190476191,0,0.571428571428571,9.5609756097561,0.402439024390244,0
7046,6470,4978,91,68,296,4653,3592,88,66,243,16,0,13,16,5,7,0.235294117647059,0,0.191176470588235,0.242424242424242,0.0757575757575758,0.106060606060606
7047,24430,14978,88,85,396,2484,1475,91,12,108,636,6,59,59,1,0,7.48235294117647,0.0705882352941176,0.694117647058824,4.91666666666667,0.0833333333333333,0
7049,26048,19946,92,92,707,22767,17833,89,89,612,44,0,6,19,5,0,0.478260869565217,0,0.0652173913043478,0.213483146067416,0.0561797752808989,0
7050,31614,19991,91,52,696,42976,17825,91,59,680,142,4,102,281,123,2,2.73076923076923,0.0769230769230769,1.96153846153846,4.76271186440678,2.08474576271186,0.0338983050847458
7054,8008,4510,91,73,247,7799,4386,87,58,198,298,0,2,264,1,1,4.08219178082192,0,0.0273972602739726,4.55172413793103,0.0172413793103448,0.0172413793103448
7056,12507,9385,91,37,439,4887,3506,24,12,267,361,194,120,102,155,55,9.75675675675676,5.24324324324324,3.24324324324324,8.5,12.9166666666667,4.58333333333333
7058,39738,33608,89,61,1278,38724,30630,116,69,1051,232,12,263,117,143,16,3.80327868852459,0.19672131147541,4.31147540983607,1.69565217391304,2.07246376811594,0.231884057971014
7059,1069,975,84,7,13,237,122,95,8,10,0,0,0,0,0,0,0,0,0,0,0,0
7060,9423,6118,70,69,300,7498,4001,36,36,238,91,4,7,12,12,4,1.31884057971015,0.0579710144927536,0.101449275362319,0.333333333333333,0.333333333333333,0.111111111111111
7061,6808,5353,91,75,237,5905,4445,113,69,285,9,0,12,3,2,0,0.12,0,0.16,0.0434782608695652,0.0289855072463768,0
7062,3398,1666,91,36,127,4091,2094,85,34,142,20,2,7,29,24,0,0.555555555555556,0.0555555555555556,0.194444444444444,0.852941176470588,0.705882352941177,0
7063,17912,14617,91,66,477,25600,13999,90,75,611,188,1,15,189,16,0,2.84848484848485,0.0151515151515152,0.227272727272727,2.52,0.213333333333333,0
7066,38245,18352,91,90,886,14870,8081,88,48,471,47,2,59,13,20,0,0.522222222222222,0.0222222222222222,0.655555555555556,0.270833333333333,0.416666666666667,0
7067,488,202,5,2,9,741,346,77,8,12,0,0,0,0,0,0,0,0,0,0,0,0
7072,811,385,84,11,21,2217,1199,88,16,47,4,0,0,10,0,0,0.363636363636364,0,0,0.625,0,0
7074,11711,6302,91,89,330,2697,1471,91,81,110,28,4,181,1,66,1,0.314606741573034,0.0449438202247191,2.03370786516854,0.0123456790123457,0.814814814814815,0.0123456790123457
7075,6782,4784,78,44,160,14540,11591,96,51,292,3,0,3,12,41,0,0.0681818181818182,0,0.0681818181818182,0.235294117647059,0.803921568627451,0
7079,9157,7358,92,92,546,10406,8471,93,93,649,49,0,34,121,25,0,0.532608695652174,0,0.369565217391304,1.3010752688172,0.268817204301075,0
7080,946,667,75,13,35,874,707,82,17,34,0,0,0,0,0,0,0,0,0,0,0,0
7081,4144,2277,90,60,112,5860,3282,99,69,151,12,0,1,30,5,0,0.2,0,0.0166666666666667,0.434782608695652,0.072463768115942,0
7082,4588,3852,83,24,270,11351,9514,88,50,442,14,0,15,40,24,2,0.583333333333333,0,0.625,0.8,0.48,0.04
7084,22357,14776,92,90,666,27797,17374,92,90,869,191,5,957,142,813,4,2.12222222222222,0.0555555555555556,10.6333333333333,1.57777777777778,9.03333333333333,0.0444444444444444
7086,873,595,42,20,72,955,577,84,28,70,3,0,6,2,0,0,0.15,0,0.3,0.0714285714285714,0,0
7088,5395,2384,42,17,188,8073,4038,77,22,193,0,0,0,0,0,0,0,0,0,0,0,0
7092,19532,10460,76,67,439,15891,11393,113,103,483,57,0,1,22,0,0,0.850746268656716,0,0.0149253731343284,0.213592233009709,0,0
7098,388,303,16,2,34,3300,2693,78,13,133,0,0,0,0,0,0,0,0,0,0,0,0
7099,62051,13732,65,63,390,17248,4631,121,23,313,66,2,26,18,6,5,1.04761904761905,0.0317460317460317,0.412698412698413,0.782608695652174,0.260869565217391,0.217391304347826
7110,3475,2999,90,43,205,12307,6631,92,89,476,3,0,14,21,41,0,0.0697674418604651,0,0.325581395348837,0.235955056179775,0.460674157303371,0
7111,1221,671,90,17,45,869,460,85,14,42,82,0,0,1,1,0,4.82352941176471,0,0,0.0714285714285714,0.0714285714285714,0
7116,36250,24150,91,66,339,17720,11064,121,35,175,329,0,30,120,5,0,4.98484848484848,0,0.454545454545455,3.42857142857143,0.142857142857143,0
7119,14729,10242,92,88,434,17331,11778,92,85,365,340,2,6,468,6,1,3.86363636363636,0.0227272727272727,0.0681818181818182,5.50588235294118,0.0705882352941176,0.0117647058823529
7125,7260,6100,65,50,287,14351,12327,91,70,437,1,0,9,5,17,0,0.02,0,0.18,0.0714285714285714,0.242857142857143,0
7127,1769,1013,86,64,90,2792,1788,86,76,119,0,0,0,0,0,0,0,0,0,0,0,0
7128,2108,1384,27,20,115,5482,2995,88,55,144,13,0,3,21,35,0,0.65,0,0.15,0.381818181818182,0.636363636363636,0
7131,25658,13253,91,84,541,11089,6126,112,50,324,207,1,1,64,1,0,2.46428571428571,0.0119047619047619,0.0119047619047619,1.28,0.02,0
7132,5258,1450,90,29,131,1464,535,137,51,54,0,0,0,0,0,0,0,0,0,0,0,0
7136,11798,8867,88,42,240,9846,7691,99,34,184,263,0,25,177,13,0,6.26190476190476,0,0.595238095238095,5.20588235294118,0.382352941176471,0
7140,553,396,10,10,32,2261,1848,93,22,120,8,0,8,22,2,0,0.8,0,0.8,1,0.0909090909090909,0
7141,34454,17476,91,88,531,18615,10659,98,84,455,159,4,21,133,5,0,1.80681818181818,0.0454545454545455,0.238636363636364,1.58333333333333,0.0595238095238095,0
7142,5,5,1,1,3,7463,3952,90,37,306,3,0,0,48,12,0,3,0,0,1.2972972972973,0.324324324324324,0
7146,6225,4065,91,80,328,1215,680,10,10,63,0,0,0,0,0,0,0,0,0,0,0,0
7148,12799,9253,89,44,362,2309,1880,92,16,135,172,1,57,8,16,0,3.90909090909091,0.0227272727272727,1.29545454545455,0.5,1,0
7151,3206,1701,90,73,158,14248,5687,79,54,167,13,0,4,23,6,0,0.178082191780822,0,0.0547945205479452,0.425925925925926,0.111111111111111,0
7160,4793,2997,91,77,224,8700,3699,90,79,203,28,0,69,17,10,0,0.363636363636364,0,0.896103896103896,0.215189873417722,0.126582278481013,0
7164,4190,2632,82,68,201,10280,6340,143,90,333,0,0,0,0,0,0,0,0,0,0,0,0
7167,14336,7942,91,61,417,11353,5651,80,41,306,9,7,19,13,21,0,0.147540983606557,0.114754098360656,0.311475409836066,0.317073170731707,0.51219512195122,0
7173,7251,2968,78,39,179,7781,3557,85,27,180,116,0,1,42,0,0,2.97435897435897,0,0.0256410256410256,1.55555555555556,0,0
7176,107,50,1,1,3,3157,1970,90,57,135,0,0,0,0,0,0,0,0,0,0,0,0
7179,2364,1352,6,5,63,53966,25863,92,70,343,1,0,0,57,25,3,0.2,0,0,0.814285714285714,0.357142857142857,0.0428571428571429
7182,2562,1317,76,37,97,2073,1246,114,40,127,39,0,0,10,2,0,1.05405405405405,0,0,0.25,0.05,0
7183,3438,2112,91,52,112,10952,6120,90,83,171,358,0,26,800,21,0,6.88461538461539,0,0.5,9.63855421686747,0.253012048192771,0
7184,1007,637,22,8,113,16836,9571,98,61,469,0,0,26,5,115,4,0,0,3.25,0.0819672131147541,1.88524590163934,0.0655737704918033
7190,284,210,54,12,16,13212,7379,124,75,391,0,0,0,0,0,0,0,0,0,0,0,0
7192,15083,9191,92,90,298,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7194,741,198,87,71,32,39026,23642,91,77,601,19,0,16,1639,635,1,0.267605633802817,0,0.225352112676056,21.2857142857143,8.24675324675325,0.012987012987013
7203,2233,1210,91,31,33,5445,3268,89,68,136,0,0,1,0,2,0,0,0,0.032258064516129,0,0.0294117647058824,0
7213,3026,2597,78,21,193,1788,1494,93,18,129,4,0,9,13,1,0,0.19047619047619,0,0.428571428571429,0.722222222222222,0.0555555555555556,0
7214,11511,5703,91,91,262,8501,4888,91,90,163,89,5,48,18,15,0,0.978021978021978,0.0549450549450549,0.527472527472527,0.2,0.166666666666667,0
7216,13533,4601,41,14,38,4375,1159,14,7,28,1,0,0,2,0,0,0.0714285714285714,0,0,0.285714285714286,0,0
7222,773,489,35,17,43,1214,714,85,34,58,1,0,0,9,0,0,0.0588235294117647,0,0,0.264705882352941,0,0
7229,4408,1989,89,58,135,3512,1847,91,61,154,3,0,2,6,2,1,0.0517241379310345,0,0.0344827586206897,0.0983606557377049,0.0327868852459016,0.0163934426229508
7230,10525,5752,24,24,282,24325,11999,91,90,462,35,0,3,70,3,2,1.45833333333333,0,0.125,0.777777777777778,0.0333333333333333,0.0222222222222222
7231,5365,3159,92,42,193,6831,4403,86,59,239,41,1,9,24,23,0,0.976190476190476,0.0238095238095238,0.214285714285714,0.406779661016949,0.389830508474576,0
7232,5389,2997,91,72,230,5509,3133,91,70,223,2,0,1,7,0,0,0.0277777777777778,0,0.0138888888888889,0.1,0,0
7234,5927,3900,86,52,187,2606,1677,86,32,79,9,40,3,9,3,33,0.173076923076923,0.769230769230769,0.0576923076923077,0.28125,0.09375,1.03125
7235,12169,6506,91,91,269,8988,4732,89,89,212,1,0,23,9,45,0,0.010989010989011,0,0.252747252747253,0.101123595505618,0.50561797752809,0
7237,12074,5895,91,65,170,18662,8900,87,84,219,270,0,5,110,12,1,4.15384615384615,0,0.0769230769230769,1.30952380952381,0.142857142857143,0.0119047619047619
7238,26938,14828,90,69,107,28903,15230,92,64,126,20,0,3,18,0,0,0.289855072463768,0,0.0434782608695652,0.28125,0,0
7239,4611,3651,91,64,225,4886,3096,90,48,217,2,0,12,1,0,0,0.03125,0,0.1875,0.0208333333333333,0,0
7244,15455,11722,91,73,679,36460,26389,117,115,1495,31,0,23,43,21,0,0.424657534246575,0,0.315068493150685,0.373913043478261,0.182608695652174,0
7245,16636,14204,34,28,411,20919,17062,90,73,650,20,1,16,31,18,7,0.714285714285714,0.0357142857142857,0.571428571428571,0.424657534246575,0.246575342465753,0.0958904109589041
7249,3456,1803,28,15,144,13292,7742,25,25,240,21,0,10,1,0,0,1.4,0,0.666666666666667,0.04,0,0
7254,10749,5774,89,62,290,25374,13103,90,84,573,184,4,28,312,53,2,2.96774193548387,0.0645161290322581,0.451612903225806,3.71428571428571,0.630952380952381,0.0238095238095238
7262,28044,12672,41,41,381,27430,13143,49,49,420,3,0,1,13,4,0,0.0731707317073171,0,0.024390243902439,0.26530612244898,0.0816326530612245,0
7264,2353,1133,18,17,59,11351,5944,88,84,294,74,0,2,487,1,31,4.35294117647059,0,0.117647058823529,5.79761904761905,0.0119047619047619,0.369047619047619
7268,13418,6544,90,89,274,13201,6073,89,77,351,15,0,13,20,19,0,0.168539325842697,0,0.146067415730337,0.25974025974026,0.246753246753247,0
7270,14235,7314,91,50,557,7754,3580,58,21,273,159,7,59,57,6,0,3.18,0.14,1.18,2.71428571428571,0.285714285714286,0
7274,1003,659,31,10,26,3153,2274,118,21,142,1,0,0,13,3,0,0.1,0,0,0.619047619047619,0.142857142857143,0
7279,1961,1052,28,28,85,4583,2799,35,35,154,132,0,5,494,15,0,4.71428571428571,0,0.178571428571429,14.1142857142857,0.428571428571429,0
7280,4377,3963,89,51,149,7856,6735,88,77,181,120,1,6,231,13,0,2.35294117647059,0.0196078431372549,0.117647058823529,3,0.168831168831169,0
7285,3855,1961,88,50,147,5233,3368,88,49,163,0,0,0,0,0,0,0,0,0,0,0,0
7287,3722,2569,89,89,234,305,145,90,51,34,25,0,12,28,0,0,0.280898876404494,0,0.134831460674157,0.549019607843137,0,0
7296,5844,2463,17,17,151,38929,13836,57,57,418,52,2,0,223,1,0,3.05882352941176,0.117647058823529,0,3.91228070175439,0.0175438596491228,0
7302,2167,1241,27,15,105,10728,6526,89,82,312,65,0,25,348,242,1,4.33333333333333,0,1.66666666666667,4.24390243902439,2.95121951219512,0.0121951219512195
7309,418,350,91,13,48,4878,2913,120,83,112,0,0,0,0,0,0,0,0,0,0,0,0
7310,13135,5833,91,88,318,1839,614,6,5,77,15,16,2,1,5,0,0.170454545454545,0.181818181818182,0.0227272727272727,0.2,1,0
7311,10101,5764,90,86,330,288,157,43,40,26,0,0,0,0,0,0,0,0,0,0,0,0
7315,3045,1455,91,61,114,5908,2753,53,10,147,0,0,0,0,0,0,0,0,0,0,0,0
7316,787,482,13,11,48,2290,878,88,18,103,0,0,3,8,45,0,0,0,0.272727272727273,0.444444444444444,2.5,0
7324,1428,723,88,32,95,5143,2150,86,53,228,0,0,0,0,0,0,0,0,0,0,0,0
7329,13211,4758,88,46,372,24328,7089,89,69,557,9,0,5,23,20,0,0.195652173913043,0,0.108695652173913,0.333333333333333,0.289855072463768,0
7330,5536,2674,62,9,109,232,119,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0
7337,15195,7050,91,91,272,16263,6331,89,89,174,1040,0,13,1030,4,0,11.4285714285714,0,0.142857142857143,11.5730337078652,0.0449438202247191,0
7349,1083,537,7,3,34,4408,1745,50,14,88,1,0,2,3,0,0,0.333333333333333,0,0.666666666666667,0.214285714285714,0,0
7367,17132,13203,90,90,417,57593,36967,118,91,575,126,0,1,604,23,0,1.4,0,0.0111111111111111,6.63736263736264,0.252747252747253,0
7374,6,6,1,1,3,1853,818,23,8,58,0,0,0,0,0,0,0,0,0,0,0,0
7377,970,363,1,1,10,17017,6424,92,20,113,0,153,0,5,0,2333,0,153,0,0.25,0,116.65
7378,4718,3182,91,43,200,4311,2250,88,52,192,19,0,20,58,12,0,0.441860465116279,0,0.465116279069767,1.11538461538462,0.230769230769231,0
7380,3979,3252,24,24,154,1445,1124,7,7,47,27,1,23,8,4,0,1.125,0.0416666666666667,0.958333333333333,1.14285714285714,0.571428571428571,0
7383,484,281,19,12,28,1638,1053,91,57,71,0,0,0,0,0,0,0,0,0,0,0,0
7405,722,376,2,2,62,35223,20100,89,83,689,0,0,7,25,68,0,0,0,3.5,0.301204819277108,0.819277108433735,0
7412,13005,7718,18,18,315,43033,27106,88,82,561,40,0,1,41,5,0,2.22222222222222,0,0.0555555555555556,0.5,0.0609756097560976,0
7413,39,26,2,2,10,6104,2292,110,24,165,0,0,0,0,0,0,0,0,0,0,0,0
7428,15410,12711,90,89,343,25321,17162,88,83,425,1207,1,50,1916,85,191,13.561797752809,0.0112359550561798,0.561797752808989,23.0843373493976,1.02409638554217,2.30120481927711
7442,631,581,8,8,70,9975,8479,80,80,376,0,0,15,249,19,0,0,0,1.875,3.1125,0.2375,0
7460,3497,2583,91,66,44,2806,1464,99,24,49,10,0,2,1,0,0,0.151515151515152,0,0.0303030303030303,0.0416666666666667,0,0
7469,332,148,4,4,9,9241,4015,90,89,112,0,0,0,0,0,0,0,0,0,0,0,0
7478,15053,7537,91,56,298,4303,3797,89,8,82,0,0,0,0,0,0,0,0,0,0,0,0
7479,2533,2191,43,16,111,13789,11029,112,43,285,0,0,0,0,0,0,0,0,0,0,0,0
7485,2127,1956,3,3,107,7320,5972,81,23,453,1,0,0,49,49,3,0.333333333333333,0,0,2.1304347826087,2.1304347826087,0.130434782608696
8251,29717,12779,90,86,341,19938,11010,88,85,390,57,2,20,52,16,0,0.662790697674419,0.0232558139534884,0.232558139534884,0.611764705882353,0.188235294117647,0
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
