"","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_1_w2","ptc_2_w2","ptc_3_w2","ptc_4_w2","ptc_5_w2","ptc_6_w2","ptc_7_w2","ptc_8_w2","att_imp_1_w1","att_imp_2_w1","att_imp_3_w1","att_imp_4_w1","att_imp_5_w1","att_imp_1_w2","att_imp_2_w2","att_imp_3_w2","att_imp_4_w2","att_imp_5_w2","att_str_1_w1","att_str_2_w1","att_str_3_w1","att_str_4_w1","att_str_5_w1","att_str_1_w2","att_str_2_w2","att_str_3_w2","att_str_4_w2","att_str_5_w2","ft_far_w1","ft_pis_w1","ft_sld_w1","ft_lw_w1","ft_rw_w1","ft_women_w1","ft_rel_w1","ft_eu_w1","ft_econ_w1","ft_far_w2","ft_pis_w2","ft_sld_w2","ft_lw_w2","ft_rw_w2","ft_women_w2","ft_rel_w2","ft_eu_w2","ft_econ_w2","stupid_far_w1","stupid_women_w1","stupid_rel_w1","stupid_eu_w1","stupid_econ_w1","stupid_far_w2","stupid_pis_w2","stupid_sld_w2","stupid_lw_w2","stupid_rw_w2","stupid_women_w2","stupid_rel_w2","stupid_eu_w2","stupid_econ_w2","under_far_w1","under_pis_w1","under_sld_w1","under_lw_w1","under_rw_w1","under_women_w1","under_rel_w1","under_eu_w1","under_econ_w1","under_far_w2","under_pis_w2","under_sld_w2","under_lw_w2","under_rw_w2","under_women_w2","under_rel_w2","under_eu_w2","under_econ_w2","malvol_gov_1_w1","malvol_gov_2_w1","malvol_gov_3_w1","malvol_gov_4_w1","malvol_gov_5_w1","malvol_op_1_w1","malvol_op_2_w1","malvol_op_3_w1","malvol_op_4_w1","malvol_op_5_w1","malvol_gov_1_w2","malvol_gov_2_w2","malvol_gov_3_w2","malvol_gov_4_w2","malvol_gov_5_w2","malvol_op_1_w2","malvol_op_2_w2","malvol_op_3_w2","malvol_op_4_w2","malvol_op_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","party_strength","news","news_like","know_w2","know_fac_w2","ptc_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_w1","stupid_w2","malvol_1_w1","malvol_1_w2","malvol_2_w1","malvol_2_w2","malvol_3_w1","malvol_3_w2","malvol_4_w1","malvol_4_w2","malvol_5_w1","malvol_5_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"759",5647,"Male","Age: 25–34","Education: Graduate school",0,0,0,10,9,1,9,1,4,5,4,4,4,1,1,0,0,1,0,1,0,1,0,0,0,7,1,4,3,7,6,1,2,4,7,7,3,4,4,7,6,1,3,4,7,100,NA,NA,0,NA,100,100,40,60,100,NA,NA,0,NA,100,99,38,56,7,5,NA,NA,1,1,NA,NA,5,NA,7,3,2,2,5,NA,NA,7,NA,1,2,3,5,1,NA,NA,7,NA,1,1,2,2,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,0,1,1,6,2,5,2,6,6,6,5,6,5,6,7,4,7,1,1,3,6,7,6,6,5,5,4,248,143,89,23,23,68,1,0,2.95652173913043,38.9142682180036,0,4.22222222222222,2,1,NA,"More News - Control","Anti",5,1,0.0434782608695652,4.2,2,3,4.5,3.5,3.75,3.25,NA,NA,87.5,NA,NA,86.625,NA,NA,51.375,NA,NA,50.75,5,5.25,7,7,7,7,7,7,6,6,6,6,6.6,6.6,2,3.75,5.75,5.5,5.5,3.6
"760",5646,"Male","Age: 18–24","Education: High school",3,2,2,1,9,1,9,1,3,1,4,3,3,1,1,1,1,1,0,0,1,0,0,0,0,6,4,7,5,7,7,4,7,6,7,5,5,7,4,4,7,4,7,5,6,100,NA,NA,NA,88,82,46,47,46,99,NA,NA,NA,95,76,49,70,51,5,NA,1,1,NA,1,NA,NA,NA,6,7,4,6,5,1,NA,NA,NA,1,1,6,1,5,1,NA,NA,NA,1,3,4,2,5,4,5,6,2,2,NA,NA,NA,NA,NA,5,4,6,2,1,0,0,0,0,0,1,2,0,2,0,1,0,3,5,6,7,5,7,6,6,6,1,3,3,4,5,3,3,4,3,3,2,10941,9168,92,66,563,87,10,0,1.31818181818182,38.806231327358,0,1.11111111111111,4,NA,1,"More News - Experiment","Anti",2,8.53030303030303,0.151515151515152,2.8,4,2,5.25,5.75,5.5,6,NA,88,81.0833333333333,NA,95,85.1666666666667,NA,1,34.75,NA,1,34.5,3,5.25,4,5,5,4,6,6,5,5,5,6,5,5.2,1.25,1,5.75,6.25,3,3.2
"761",5645,"Female","Age: 35–44","Education: High school",0,1,4,4,6,1,6,1,7,5,2,6,6,1,0,1,1,0,0,0,0,0,0,0,0,6,2,7,6,7,6,1,7,4,7,7,2,7,6,7,4,1,7,4,7,99,NA,32,NA,90,50,62,50,49,100,NA,28,NA,75,51,80,93,48,7,4,NA,NA,4,1,NA,3,NA,7,4,7,1,3,2,NA,3,NA,2,4,4,4,4,1,NA,6,NA,1,4,1,6,3,7,7,7,2,1,NA,NA,NA,NA,NA,7,6,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,7,5,4,5,7,5,6,4,1,2,5,1,2,1,1,3,2,7621,3520,43,41,181,191,3,0,4.65853658536585,38.8845757471659,0,3.77777777777778,4,1,NA,"More News - Control","Anti",5,4.41463414634146,0.0731707317073171,5.2,3,0,5.5,4,5.25,4.5,NA,90,80.5833333333333,NA,75,81,NA,2,35,NA,1,34.8333333333333,5.5,5.375,7,7,7,6,7,7,5,6,6,6,6.4,6.4,0.25,0,5.5,5.25,1.66666666666667,3.6
"762",5644,"Female","Age: 45–54","Education: High school",3,2,4,3,9,4,9,1,5,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,5,4,6,6,7,6,1,7,6,7,5,7,6,6,6,6,7,6,5,6,100,NA,NA,NA,78,77,99,83,59,94,NA,NA,NA,72,77,89,69,72,3,4,NA,NA,4,1,NA,NA,NA,6,5,5,4,3,2,NA,NA,NA,3,4,1,2,3,2,NA,NA,NA,3,2,4,4,4,6,6,6,2,2,NA,NA,NA,NA,NA,7,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,5,5,5,4,2,2,3,1,7,4,4,4,4,4,4,163470,36383,92,92,417,121,87,1,1.31521739130435,38.0120943049602,0.0108695652173913,3.11111111111111,3,1,NA,"More News - Control","Anti",2,4.53260869565217,0.945652173913043,4.2,3,0,6,6,5.25,5,NA,78,85.8333333333333,NA,72,80.9166666666667,NA,3,35.1666666666667,NA,3,33.5,3.5,3.625,6,7,6,7,6,7,5,5,5,5,5.6,6.2,0,0,5.25,4.75,4,3
"763",5641,"Female","Age: 55+","Education: Graduate school",0,0,0,0,7,1,7,1,5,5,4,4,4,1,0,1,0,1,0,0,1,1,1,1,0,7,7,7,7,7,7,1,7,7,7,7,7,7,6,7,7,7,7,5,7,99,NA,NA,NA,93,99,100,100,92,97,NA,NA,NA,87,94,100,100,84,4,NA,7,3,NA,1,NA,NA,NA,4,7,7,7,4,1,NA,NA,NA,4,1,1,1,4,2,NA,NA,NA,2,2,1,1,4,4,5,4,2,4,NA,NA,NA,NA,NA,4,6,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,5,5,6,6,2,1,1,1,0,1,1,3,0,1,0,15132,5296,70,70,191,11,17,0,0.157142857142857,38.7148893360161,0,2.22222222222222,1,NA,1,"More News - Experiment","Anti",5,2.72857142857143,0.242857142857143,4.4,2,5,6.75,6.5,7,5.5,NA,93,96.5833333333333,NA,87,92.8333333333333,NA,4,34.9166666666667,NA,2,33.6666666666667,4.5,5.125,4,4,5,6,4,5,5,4,3,3,4.2,4.4,0,0,5,5.5,1,1
"764",5640,"Male","Age: 45–54","Education: Vocational degree",3,5,7,5,4,9,5,1,4,3,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,7,4,4,6,7,4,4,4,4,4,7,4,4,4,6,4,4,4,4,4,99,NA,81,82,99,99,99,99,99,69,NA,75,73,76,72,79,79,82,1,6,NA,NA,4,4,NA,4,4,4,4,4,4,4,3,NA,3,3,3,3,3,3,3,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,5,5,5,4,4,4,4,4,4,4,4,5,1,6,2,7,4,4,3,3,3,3,5271,4317,91,73,144,7,4,16,0.0958904109589041,38.9029519583253,0.219178082191781,2.66666666666667,4,1,NA,"More News - Control","Anti",2,1.97260273972603,0.0547945205479452,3.4,4,0,4.75,4,5.25,4,NA,99,99,NA,76,74.3333333333333,NA,3,35,NA,4,25.6666666666667,3,2.5,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,5,4,4,3.33333333333333,4.2
"765",5639,"Male","Age: 45–54","Education: Graduate school",0,0,0,2,9,1,9,1,6,5,4,5,5,1,0,1,0,0,0,0,0,0,0,0,0,7,5,7,6,7,7,7,6,6,7,6,7,7,5,7,7,7,6,6,7,100,NA,NA,NA,82,100,82,94,75,100,NA,NA,NA,93,99,99,90,85,7,NA,4,2,NA,1,NA,NA,NA,6,7,7,4,4,1,NA,NA,NA,1,1,1,1,4,1,NA,NA,NA,2,1,2,2,2,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,6,7,7,7,7,7,7,7,1,1,1,2,5,4,7,6,3,5,3,4362,2301,137,35,131,86,42,0,2.45714285714286,37.7577464788732,0,4.44444444444444,2,1,NA,"More News - Control","Anti",5,3.74285714285714,1.2,5,2,0,6.25,6.5,6.25,6.5,NA,82,89.9166666666667,NA,93,95.4166666666667,NA,1,34.25,NA,2,34.5833333333333,5,6.25,7,7,7,7,7,7,6,6,6,6,6.6,6.6,0.25,0.5,6.75,7,4.66666666666667,2
"766",5638,"Male","Age: 25–34","Education: Graduate school",4,0,5,5,5,7,4,1,7,6,4,6,6,1,1,1,1,0,0,1,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,7,7,7,97,NA,56,57,56,80,50,50,50,91,NA,85,50,50,73,48,50,48,1,1,NA,NA,1,4,NA,4,4,4,4,4,4,4,1,NA,1,4,4,1,1,7,1,1,NA,4,4,4,1,4,6,5,7,7,7,1,1,NA,NA,NA,NA,NA,4,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,7,4,4,1,6,7,1,1,2,2,7,1,1,0,1,0,1,14490,7289,89,81,440,86,4,2,1.06172839506173,38.9083637628238,0.0246913580246914,5.11111111111111,4,1,NA,"More News - Control","Anti",1,5.4320987654321,0.0493827160493827,5.8,4,1,6.75,7,7,7,NA,56,70.1666666666667,NA,50,65.25,NA,4,34.5,NA,4,33,1,2.5,7,4,7,4,7,7,6,6,6,6,6.6,5.4,0,0.75,3.25,4.5,0.666666666666667,2.6
"767",5323,"Female","Age: 55+","Education: High school",5,5,5,5,7,3,7,3,7,6,4,6,6,1,0,1,0,0,0,1,0,0,0,0,0,5,4,7,7,7,4,2,7,7,7,5,6,7,5,6,6,6,6,5,5,85,66,NA,45,55,46,48,71,51,99,99,NA,99,99,99,99,99,99,4,2,NA,NA,2,1,1,NA,1,1,4,1,1,1,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,3,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,3,3,6,4,6,6,7,7,6,6,7,7,3,1,1,2,0,4,2,3,3,2,2,9261,7046,56,49,273,177,4,1,3.61224489795918,38.876113825812,0.0204081632653061,5.66666666666667,5,NA,1,"More News - Experiment","Anti",0,5.57142857142857,0.0816326530612245,5.8,2,1,5.75,5.75,5.75,5,66,55,61.5,99,99,99,4,4,17.5,4,4,19.8333333333333,3,2.875,3,4,4,4,4,4,2,3,3,3,3.2,3.6,2.5,4,6.5,6.5,2.66666666666667,1.4
"768",7216,"Female","Age: 45–54","Education: High school",2,5,5,4,2,3,7,2,4,3,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0,5,5,4,5,4,5,5,5,5,5,5,4,3,6,5,6,5,6,6,6,74,80,75,NA,69,69,70,74,70,99,99,99,NA,99,99,66,99,99,3,4,NA,NA,3,3,4,4,NA,3,3,3,4,4,4,4,4,NA,4,4,4,4,4,2,1,2,NA,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,5,5,4,5,5,4,5,4,4,4,3,5,3,3,2,4,3,4,3,3,3,3,5,5,5,5,6,6,6,6,2,5,4,1,1,2,1,4375,1159,14,7,28,2,0,0,0.285714285714286,38.9577464788732,0,4,4,NA,1,"More News - Experiment","Anti",3,4,0,3.4,1,1,4.5,5.75,4.75,5,80,69,72.25,99,99,96.25,4,4,15.6666666666667,1,3,18.75,3.25,3.25,4,5,3,5,3,4,4,2,4,2,3.6,3.6,3.5,3.25,3,5,2.33333333333333,5.2
"769",5626,"Female","Age: 55+","Education: Graduate school",3,0,3,2,7,3,7,3,5,4,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,4,3,7,6,7,6,1,7,6,7,5,7,7,5,6,6,6,7,4,6,93,88,NA,NA,64,53,70,80,44,94,86,NA,NA,71,60,95,90,49,6,5,NA,NA,5,1,7,NA,NA,7,6,7,6,4,3,4,NA,NA,2,2,1,1,6,1,1,NA,NA,3,3,1,4,4,6,7,6,1,1,NA,NA,NA,NA,NA,6,5,7,1,1,0,0,0,0,0,2,1,1,0,3,3,3,3,4,4,3,7,4,5,6,6,1,1,3,2,2,3,5,2,2,3,4,12498,11475,102,101,220,14,56,1,0.138613861386139,38.4032910333286,0.0099009900990099,1.77777777777778,4,NA,1,"More News - Experiment","Anti",2,2.17821782178218,0.554455445544555,3.6,4,0,6,5.75,5,5,88,64,72.0833333333333,86,71,78.1666666666667,4,2,17.6666666666667,1,3,17.8333333333333,5.5,5.875,6,6,7,5,6,7,6,6,6,6,6.2,6,1,3,4.5,5.25,3.16666666666667,1.8
"770",5624,"Male","Age: 35–44","Education: Graduate school",5,5,3,5,1,5,1,9,2,1,2,5,3,1,0,0,1,0,0,0,0,0,0,1,0,5,6,4,4,7,2,5,3,3,4,5,6,4,4,7,2,5,3,2,4,100,NA,97,55,25,48,31,53,56,99,NA,99,51,99,99,99,99,99,7,NA,4,4,NA,4,NA,6,7,4,4,6,4,4,1,NA,2,1,3,4,3,2,3,1,NA,1,1,4,4,4,4,4,4,4,4,6,6,4,4,2,6,6,2,4,4,4,5,2,3,4,5,5,0,0,0,0,3,5,6,6,7,7,7,4,7,7,7,7,1,1,3,7,7,5,4,5,4,4,4,4482,2110,114,61,189,69,34,8,1.13114754098361,38.4003694296929,0.131147540983607,2,4,1,NA,"More News - Control","Anti",0,3.09836065573771,0.557377049180328,2.6,2,1,4.75,3,4.75,3.25,NA,25,57.3333333333333,NA,99,99,NA,3,35.3333333333333,NA,4,35.6666666666667,5.5,5.75,4,2,4,4,4,4,1,3,1,2,2.8,3,0,5,6.25,7,4.33333333333333,3.8
"771",5436,"Female","Age: 35–44","Education: Graduate school",5,1,1,1,5,3,7,1,6,1,5,2,5,1,1,1,0,0,0,0,0,0,0,0,0,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,98,NA,NA,NA,84,83,82,79,81,92,NA,NA,NA,15,96,87,88,91,1,NA,7,7,NA,1,NA,NA,NA,7,7,7,7,7,1,NA,NA,NA,2,1,1,3,2,1,NA,NA,NA,2,2,1,2,2,6,6,7,1,4,NA,NA,NA,NA,NA,6,7,7,6,6,0,0,0,0,0,2,2,1,3,2,2,1,2,5,5,5,5,4,4,4,4,7,8,1,1,7,2,6,1,1,2,1,1146,925,84,8,71,0,0,0,0,38.9577464788732,0,4.33333333333333,2,1,NA,"More News - Control","Anti",0,8.875,0,3.8,3,0,7,7,6,7,NA,84,87.75,NA,15,65.8333333333333,NA,2,33.9166666666667,NA,2,31.9166666666667,4,4,6,6,6,7,7,7,6,1,3,1,5.6,4.4,2,1.75,5,4,2.16666666666667,4.8
"772",5620,"Male","Age: 55+","Education: Graduate school",1,0,4,4,5,3,5,3,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,6,6,6,6,7,5,5,5,4,5,5,7,6,4,6,5,6,5,4,5,93,86,NA,NA,86,76,77,80,54,71,65,NA,NA,54,60,52,53,51,6,NA,4,4,NA,2,3,NA,NA,3,3,3,4,3,1,4,NA,NA,5,4,5,5,5,2,4,NA,NA,5,4,5,4,4,5,5,7,1,1,NA,NA,NA,NA,NA,4,4,6,1,1,0,0,0,0,0,2,2,2,2,3,1,1,3,5,5,5,5,5,5,4,5,3,1,1,1,0,1,1,3,1,3,2,4,3,1,1,2,0,0,0,0,38.9577464788732,0,2,4,NA,1,"More News - Experiment","Anti",4,2,0,4,2,0,5.5,5,6,4.75,86,86,82.4166666666667,65,54,58.6666666666667,4,5,19.4166666666667,4,5,15.5833333333333,5,4.625,5,4,5,4,7,6,6,6,6,6,5.8,5.2,2,2,5,4.75,1.83333333333333,1.2
"773",5408,"Male","Age: 35–44","Education: High school",5,5,3,3,4,3,4,3,4,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,2,4,5,7,7,4,5,4,7,7,4,6,4,6,6,6,6,4,7,100,NA,28,NA,52,68,51,46,30,100,NA,34,NA,52,70,64,60,53,4,NA,1,2,NA,1,NA,1,NA,2,4,2,2,2,2,NA,6,NA,4,4,5,6,5,1,NA,7,NA,6,2,7,6,5,3,3,3,5,5,3,4,3,5,5,4,3,4,4,5,3,3,3,5,5,1,0,0,1,0,0,0,1,5,5,4,4,4,7,5,4,1,1,2,4,4,6,7,4,3,3,3,25060,19261,35,33,465,48,3,0,1.45454545454545,38.8668373879641,0,2.11111111111111,3,NA,1,"More News - Experiment","Anti",0,14.0909090909091,0.0909090909090909,2.8,1,0,5.25,5.5,4.25,5,NA,52,66.9166666666667,NA,52,71.25,NA,4,36.3333333333333,NA,6,37,2.75,3.25,3,4,3,3,3,4,2,3,2,2,2.6,3.2,0.5,0.25,4.5,5,4.33333333333333,2.4
"774",5614,"Female","Age: 55+","Education: High school",8,9,8,8,1,9,1,9,5,2,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,6,4,7,7,7,5,5,5,6,7,5,4,6,5,6,5,5,5,4,7,99,NA,100,64,NA,86,53,87,51,100,NA,99,59,NA,50,50,50,50,4,2,NA,NA,1,2,NA,2,2,NA,1,4,2,2,3,NA,7,5,NA,2,4,4,5,1,NA,1,3,NA,6,5,4,4,NA,NA,NA,NA,NA,6,6,5,1,3,0,0,0,0,0,6,3,4,2,2,1,0,0,5,2,1,0,2,6,3,3,4,6,5,5,6,2,1,1,1,5,3,4,3,4,3,3,6719,5293,82,55,125,157,18,0,2.85454545454545,38.6304737516005,0,1.77777777777778,5,NA,1,"More News - Experiment","Pro",3,2.27272727272727,0.327272727272727,3.8,2,0,5,4.75,6,5.25,100,64,77.5833333333333,99,59,69.5,7,5,20.5833333333333,1,3,19.4166666666667,2.75,3.125,6,6,6,3,5,4,6,5,4,5,5.4,4.6,1.5,1.25,4,5.5,3.33333333333333,2
"775",5605,"Female","Age: 55+","Education: Vocational degree",1,3,2,3,7,1,7,1,5,3,3,3,3,1,1,1,1,0,0,0,1,0,0,0,0,6,2,7,7,7,6,7,7,6,7,5,7,7,4,7,5,7,7,4,7,100,NA,0,NA,100,35,16,0,31,99,NA,99,NA,99,99,88,99,99,4,2,NA,NA,5,7,NA,4,NA,7,7,6,7,4,1,NA,7,NA,1,6,2,1,2,4,NA,2,NA,4,3,1,1,2,7,7,6,1,2,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,6,0,0,0,0,1,0,1,7,6,6,6,7,7,6,7,3,1,1,1,6,4,4,3,2,1,1,63269,24205,90,68,472,0,0,0,0,38.9577464788732,0,3.88888888888889,3,1,NA,"More News - Control","Anti",4,6.94117647058824,0,3.4,4,1,5.75,5.75,5.5,6.5,NA,100,73.5,NA,99,98.0833333333333,NA,1,34.5833333333333,NA,4,34.9166666666667,3.75,5,7,7,7,7,6,7,6,6,5,6,6.2,6.6,1.5,0.5,6.25,6.75,2.5,2.4
"776",5601,"Male","Age: 25–34","Education: Some college",7,7,7,5,4,3,4,3,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,5,5,5,5,5,7,7,5,4,5,7,7,6,5,6,7,7,5,6,5,94,NA,50,55,43,78,91,88,88,95,NA,99,99,99,99,99,99,99,7,7,NA,NA,5,1,NA,4,5,5,5,5,5,5,7,NA,4,4,4,5,5,4,5,2,NA,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,4,4,4,4,4,0,0,0,0,0,4,4,4,4,5,6,5,5,5,5,5,6,5,6,6,6,6,4,4,6,4,2,2,6,6,0,4,4,1,1,2,2,19721,11303,91,88,473,64,3,1,0.727272727272727,38.9236555697823,0.0113636363636364,3.66666666666667,5,NA,1,"More News - Experiment","Pro",2,5.375,0.0340909090909091,0.4,4,4,6.25,6.25,5,5.75,50,55,71.0833333333333,99,99,98.3333333333333,4,4,19.25,6,6,20.8333333333333,6.5,6,4,4,4,4,4,4,3,3,3,2,3.6,3.4,5.25,5.25,6,4.5,2.33333333333333,3.2
"777",5597,"Male","Age: 55+","Education: Some college",3,2,5,5,9,3,9,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,7,5,6,7,5,7,4,5,4,4,3,5,7,6,4,7,97,99,NA,42,47,52,51,34,37,93,81,NA,24,23,64,96,94,53,4,NA,3,7,NA,1,7,NA,2,3,4,6,7,3,3,5,NA,6,4,4,4,4,4,1,4,NA,5,4,4,6,4,5,5,5,5,4,3,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,0,1,1,1,0,1,1,3,4,4,5,5,7,4,4,4,3,5,4,5,0,3,4,1,2,2,4,25493,13243,117,100,416,685,29,1,6.85,38.6677464788732,0.01,5.22222222222222,4,NA,1,"More News - Experiment","Anti",2,4.16,0.29,0.6,1,0,4.25,5.5,5,5.75,99,47,62.8333333333333,81,23,62.25,5,4,19.6666666666667,4,4,19.0833333333333,4.5,4.5,5,7,5,7,5,7,3,6,4,6,4.4,6.6,0.75,1.25,4.5,4.75,2.66666666666667,3.4
"778",5588,"Female","Age: 45–54","Education: Graduate school",0,0,2,3,7,1,7,1,6,5,4,5,5,1,1,1,0,1,0,1,0,0,0,0,1,4,7,7,6,7,4,6,6,5,6,6,7,7,6,7,4,6,5,5,6,100,NA,NA,NA,50,50,50,60,50,100,NA,NA,NA,50,50,50,50,35,4,NA,4,3,NA,2,NA,NA,NA,4,2,3,2,2,2,NA,NA,NA,5,4,5,3,3,2,NA,NA,NA,4,3,3,4,4,4,6,6,2,3,NA,NA,NA,NA,NA,5,5,6,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,5,6,7,7,4,4,7,7,4,2,1,2,7,5,3,4,4,4,2,20199,11621,89,52,505,843,26,5,16.2115384615385,38.4577464788732,0.0961538461538462,2,5,NA,1,"More News - Experiment","Anti",5,9.71153846153846,0.5,5,3,3,6.5,5,6,5.25,NA,50,67.5,NA,50,65.4166666666667,NA,5,36.25,NA,4,35.8333333333333,3.75,3.125,4,5,6,5,6,6,5,6,4,6,5,5.6,0.5,0.5,6.25,5.5,3.66666666666667,3.2
"779",5584,"Male","Age: 35–44","Education: Graduate school",4,3,7,7,4,1,9,5,5,5,4,5,5,1,1,0,0,1,0,0,1,1,0,0,0,6,6,6,5,7,7,6,6,6,7,6,7,6,5,7,7,7,6,5,7,80,95,NA,60,NA,100,100,90,80,90,90,NA,60,NA,100,100,90,80,7,NA,7,5,NA,3,7,NA,4,NA,7,7,4,4,2,6,NA,4,NA,5,6,4,4,2,5,NA,2,NA,3,2,3,4,5,5,6,1,1,NA,NA,NA,NA,NA,3,3,2,2,1,0,0,0,0,0,1,1,0,0,2,1,1,1,7,6,7,7,5,5,5,6,3,1,1,1,7,4,4,2,2,2,2,29801,16210,84,65,455,734,36,1,11.2923076923077,38.403900325027,0.0153846153846154,3.55555555555556,4,1,NA,"More News - Control","Anti",1,7,0.553846153846154,4.8,2,3,6,6.25,5.75,6.25,95,NA,90,90,NA,91.25,6,NA,23.875,5,NA,25.25,6.5,6.25,5,3,5,3,6,2,6,5,6,6,5.6,3.8,0.5,1.25,6.75,5.25,2.66666666666667,2.6
"780",5579,"Female","Age: 45–54","Education: High school",7,8,8,10,1,7,1,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,6,7,7,3,1,4,6,7,6,7,4,4,4,3,1,3,5,7,99,NA,87,77,NA,61,100,100,100,100,NA,100,90,NA,79,76,64,81,7,4,NA,NA,4,1,NA,1,1,NA,1,1,1,1,4,NA,4,4,NA,4,4,4,4,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,5,2,3,5,5,0,0,0,0,0,3,2,3,5,4,0,0,0,0,6,6,6,6,7,7,7,6,7,7,7,7,1,1,1,1,7,2,7,6,6,6,3,10393,4776,33,27,249,189,5,0,7,38.772561293688,0,2.33333333333333,5,1,NA,"More News - Control","Pro",2,9.22222222222222,0.185185185185185,0.4,2,0,5.25,3,5,3.5,87,77,86.75,100,90,88.3333333333333,4,4,19.8333333333333,1,1,17.5,5.5,4,5,3,2,2,3,3,2,2,2,3,2.8,2.6,0,6,6.75,7,5,2.2
"781",5576,"Male","Age: 45–54","Education: Graduate school",5,5,4,3,7,3,7,9,6,5,5,6,6,1,1,1,0,0,0,1,1,0,0,0,0,7,7,7,7,7,6,6,6,6,6,7,7,7,6,7,7,6,6,6,6,50,58,NA,NA,48,58,57,49,49,51,62,NA,NA,59,53,53,0,57,4,NA,4,4,NA,1,1,NA,NA,1,1,1,1,1,3,5,NA,NA,4,5,5,5,4,5,5,NA,NA,5,5,5,5,5,3,3,4,3,3,1,3,1,6,5,5,5,4,4,4,3,3,2,5,5,3,2,0,1,3,2,1,4,6,5,6,6,5,5,6,6,2,3,1,1,5,2,3,2,2,1,1,851,693,114,13,74,7,0,0,0.538461538461538,38.9577464788732,0,7,4,NA,1,"More News - Experiment","Anti",0,5.69230769230769,0,5.6,3,2,6.75,6.25,7,6,58,48,51.75,62,59,52.0833333333333,5,4,12.0833333333333,5,5,12.6666666666667,4,2.5,3,5,3,5,4,4,4,3,4,3,3.6,4,1.5,2.5,5.75,5.5,1.83333333333333,2.4
