"","id","wave","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","news","news_like","att_imp_1","att_imp_2","att_imp_3","att_imp_4","att_imp_5","att_str_1","att_str_2","att_str_3","att_str_4","att_str_5","ft_far","ft_pis","ft_sld","ft_lw","ft_rw","ft_women","ft_rel","ft_eu","ft_econ","stupid_far","stupid_women","stupid_rel","stupid_eu","stupid_econ","under_far","under_pis","under_sld","under_lw","under_rw","under_women","under_rel","under_eu","under_econ","malvol_gov_1","malvol_gov_2","malvol_gov_3","malvol_gov_4","malvol_gov_5","malvol_op_1","malvol_op_2","malvol_op_3","malvol_op_4","malvol_op_5","comp_1","comp_2","comp_3","comp_4","perpol_1","perpol_2","perpol_3","perpol_4","att_str","att_imp","ft_party_op","ft_ideo_op","ft","under_party_op","under_ideo_op","under","stupid","malvol_1","malvol_2","malvol_3","malvol_4","malvol_5","malvol","comp","perpol","know","know_1","know_2","know_3","know_4","know_5","know_fac","know_fac_1","know_fac_2","know_fac_3","know_fac_4","ptc","ptc_1","ptc_2","ptc_3","ptc_4","ptc_5","ptc_6","ptc_7","ptc_8","stupid_lw","stupid_pis","stupid_rw","stupid_sld","well_act","well_act_1","well_act_2","well_act_3","well_act_4","well_act_5","well_feel","well_feel_1","well_feel_2","well_feel_3","well_feel_4","well_feel_5","well_feel_6","know_r","know_fac_r","ptc_r","att_str_r","att_imp_r","ft_r","under_r","stupid_r","malvol_r","comp_r","perpol_r","well_act_r","well_feel_r","news_r","news_like_r"
"1612","806",2,7264,"Female","Age: 45–54","Education: Graduate school",10,10,7,7,1,9,1,9,11351,5944,88,84,294,487,1,31,5.79761904761905,38.9458417169684,0.369047619047619,2.66666666666667,4,NA,1,"More News - Experiment","Pro",3.5,0.0119047619047619,2,6,6,5,5,2,6,6,5,5,70,NA,70,70,NA,70,70,70,50,1,5,5,4,3,4,NA,2,2,NA,2,2,4,4,0,0,0,0,0,5,6,4,3,4,2,2,2,4,6,6,6,5,4.75,4.75,70,70,68.3333333333333,2,2,13.6666666666667,4.125,5,6,4,4,3,4.4,2.5,5.75,5.2,6,5,4,6,5,3,1,0,1,1,3,1,0,1,0,0,0,0,1,5,NA,NA,5,3.8,8,1,1,2,7,1.33333333333333,2,2,1,1,1,1,80,75,37.5,62.5,62.5,68.3333333333333,24.3670886075949,52.0833333333333,63.3333333333333,41.6666666666667,79.1666666666667,42.8571428571429,16.6666666666667,29.0241363353953,0.320906373927246
"1613","807",1,7268,"Female","Age: 55+","Education: Vocational degree",0,0,7,8,5,1,5,1,13201,6073,89,77,351,20,19,0,0.25974025974026,38.71099323212,0,3.77777777777778,5,1,NA,"More News - Control","Anti",4.55844155844156,0.246753246753247,5,6,7,5,7,4,7,7,5,7,98,NA,NA,61,NA,73,97,49,46,1,1,NA,NA,1,1,NA,NA,4,NA,5,4,6,5,7,6,2,1,2,NA,NA,NA,NA,NA,4,1,2,1,6,7,7,6,5.75,5.75,NA,NA,82.125,NA,NA,51.5,1,7,6,2,6,5,5.2,2,6.5,5.2,5,5,6,5,5,3,1,0,1,1,2,1,0,0,0,1,0,0,0,4,NA,NA,NA,3.6,1,1,3,6,7,2.16666666666667,1,3,3,3,1,2,80,75,25,79.1666666666667,79.1666666666667,82.125,96.2025316455696,0,76.6666666666667,33.3333333333333,91.6666666666667,40,30.5555555555556,34.4049376599215,5.98029775455521
"1614","807",2,7268,"Female","Age: 55+","Education: Vocational degree",0,0,7,8,5,1,5,1,13201,6073,89,77,351,20,19,0,0.25974025974026,38.71099323212,0,3.77777777777778,5,1,NA,"More News - Control","Anti",4.55844155844156,0.246753246753247,4,7,7,5,7,4,7,7,4,6,99,NA,NA,56,NA,39,99,99,52,4,3,7,6,4,1,NA,NA,5,NA,4,1,7,5,7,6,7,1,1,0,0,0,0,0,3,1,1,0,7,7,7,7,5.5,5.75,NA,NA,85.625,NA,NA,51.625,3,7,6,7,6,6,6.4,1.25,7,5.2,5,5,6,5,5,3,1,0,1,1,2,1,0,0,0,1,0,0,0,4,NA,NA,NA,3.6,1,1,3,6,7,2.16666666666667,1,3,3,3,1,2,80,75,25,75,79.1666666666667,85.625,96.4398734177215,33.3333333333333,96.6666666666667,20.8333333333333,100,40,30.5555555555556,34.4049376599215,5.98029775455521
"1615","808",1,7270,"Female","Age: 35–44","Education: Graduate school",10,10,10,10,1,3,1,3,7754,3580,58,21,273,57,6,0,2.71428571428571,38.6720321931589,0,4.66666666666667,7,1,NA,"More News - Control","Pro",13,0.285714285714286,7,4,7,7,7,7,7,7,7,7,99,NA,99,99,NA,99,99,91,99,7,NA,1,7,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,6,7,3,3,7,0,0,0,0,6,3,3,3,7,6.25,99,99,98.3333333333333,1,1,17.3333333333333,5.5,6,7,3,4,0,4,0,3.75,6.4,7,6,7,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,7,NA,NA,7,2.6,2,1,2,2,6,3.33333333333333,4,4,3,3,3,3,100,50,0,100,87.5,98.3333333333333,31.3291139240506,75,56.6666666666667,0,45.8333333333333,25.7142857142857,50,57.9348096359026,6.81471042449076
"1616","808",2,7270,"Female","Age: 35–44","Education: Graduate school",10,10,10,10,1,3,1,3,7754,3580,58,21,273,57,6,0,2.71428571428571,38.6720321931589,0,4.66666666666667,7,1,NA,"More News - Control","Pro",13,0.285714285714286,7,4,7,7,7,7,7,7,7,7,57,NA,88,88,NA,97,23,94,92,7,7,7,7,7,1,NA,1,1,NA,1,1,1,1,0,0,0,0,0,1,1,1,3,7,0,0,0,0,5,5,5,5,7,6.25,88,88,79,1,1,10.3333333333333,7,1,1,1,4,0,1.4,0,5,6.4,7,6,7,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,7,NA,NA,7,2.6,2,1,2,2,6,3.33333333333333,4,4,3,3,3,3,100,50,0,100,87.5,79,18.0379746835443,100,13.3333333333333,0,66.6666666666667,25.7142857142857,50,57.9348096359026,6.81471042449076
"1617","809",1,7274,"Male","Age: 25–34","Education: Less than high school",5,5,5,5,9,1,9,8,3153,2274,118,21,142,13,3,0,0.619047619047619,38.8148893360161,0,2,4,NA,1,"More News - Experiment","Anti",6.76190476190476,0.142857142857143,7,5,4,4,6,7,5,4,4,6,83,55,68,92,90,96,94,92,57,4,7,NA,NA,7,1,1,1,1,1,6,6,5,2,4,4,4,4,5,4,4,4,5,4,1,0,0,1,5,3,6,4,5,5,55,90,81.25,1,1,15.9166666666667,5.5,4,4,4,3,2,3.4,0.5,4.5,1.8,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,2,2,7,3.33333333333333,4,3,2,3,6,2,23.3333333333333,0,0,66.6666666666667,66.6666666666667,81.25,28.6392405063291,75,46.6666666666667,8.33333333333333,58.3333333333333,31.4285714285714,50,42.9104295498775,3.62087357872656
"1618","809",2,7274,"Male","Age: 25–34","Education: Less than high school",5,5,5,5,9,1,9,8,3153,2274,118,21,142,13,3,0,0.619047619047619,38.8148893360161,0,2,4,NA,1,"More News - Experiment","Anti",6.76190476190476,0.142857142857143,7,5,4,4,7,7,5,4,4,7,100,48,48,48,48,100,86,48,48,4,6,5,4,4,4,3,4,4,4,1,4,4,4,4,4,5,5,4,4,4,5,5,4,0,1,0,3,6,4,6,4,5,5,48,48,64.1666666666667,3,4,19.5833333333333,4.375,4,4,5,2,3,3.6,1,5,1.8,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,2,2,7,3.33333333333333,4,3,2,3,6,2,23.3333333333333,0,0,66.6666666666667,66.6666666666667,64.1666666666667,35.6012658227848,56.25,50,16.6666666666667,66.6666666666667,31.4285714285714,50,42.9104295498775,3.62087357872656
"1619","810",1,7279,"Female","Age: 55+","Education: High school",6,9,8,8,1,5,1,5,4583,2799,35,35,154,494,15,0,14.1142857142857,38.5291750503018,0,2,5,NA,1,"More News - Experiment","Pro",4.4,0.428571428571429,6,6,5,6,6,7,6,6,6,6,100,NA,100,76,NA,78,53,84,75,1,1,NA,NA,1,1,NA,1,2,NA,1,4,2,3,NA,NA,NA,NA,NA,7,6,5,2,1,3,2,3,1,5,3,5,4,6.25,5.75,100,76,82.8333333333333,1,2,18.3333333333333,1,7,6,5,5,6,5.8,2.25,4.25,2.6,4,1,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,4,2.6,3,1,1,1,7,3.33333333333333,4,4,3,3,3,3,36.6666666666667,25,0,87.5,79.1666666666667,82.8333333333333,33.2278481012658,0,86.6666666666667,37.5,54.1666666666667,25.7142857142857,50,33.6683056388342,9.67169483758051
"1620","810",2,7279,"Female","Age: 55+","Education: High school",6,9,8,8,1,5,1,5,4583,2799,35,35,154,494,15,0,14.1142857142857,38.5291750503018,0,2,5,NA,1,"More News - Experiment","Pro",4.4,0.428571428571429,4,4,4,4,4,4,4,4,4,4,84,NA,74,77,NA,71,59,69,70,4,4,4,4,4,4,NA,4,4,NA,4,4,4,4,0,0,0,0,0,1,1,3,3,3,0,0,0,0,4,3,3,3,4,4,74,77,74.4166666666667,4,4,17.3333333333333,2.5,1,1,3,4,4,2.6,0,3.25,2.6,4,1,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,4,2.6,3,1,1,1,7,3.33333333333333,4,4,3,3,3,3,36.6666666666667,25,0,50,50,74.4166666666667,31.3291139240506,25,33.3333333333333,0,37.5,25.7142857142857,50,33.6683056388342,9.67169483758051
"1621","811",1,7280,"Male","Age: 35–44","Education: Graduate school",8,8,8,8,1,6,1,6,7856,6735,88,77,181,231,13,0,3,38.788915310042,0,3.22222222222222,4,NA,1,"More News - Experiment","Pro",2.35064935064935,0.168831168831169,4,5,4,4,6,4,5,4,4,5,78,NA,68,67,NA,64,71,64,60,4,4,NA,NA,4,4,NA,4,4,NA,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,3,3,3,3,4,4,4,4,4.25,4.25,68,67,68.25,4,4,16.3333333333333,4,4,4,4,3,3,3.6,3,4,3.2,4,3,2,3,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,4,2.2,1,1,3,2,4,2.16666666666667,2,2,3,2,2,2,46.6666666666667,100,0,54.1666666666667,54.1666666666667,68.25,29.4303797468354,50,50,50,50,20,30.5555555555556,21.5117310392564,4.23025365328369
"1622","811",2,7280,"Male","Age: 35–44","Education: Graduate school",8,8,8,8,1,6,1,6,7856,6735,88,77,181,231,13,0,3,38.788915310042,0,3.22222222222222,4,NA,1,"More News - Experiment","Pro",2.35064935064935,0.168831168831169,4,5,4,4,5,4,5,3,4,5,75,NA,76,65,NA,58,68,65,64,5,4,4,4,4,2,NA,2,2,NA,3,4,3,4,0,0,0,0,0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4.25,76,65,68.0833333333333,2,2,14.6666666666667,4,4,4,3,3,3,3.4,4,4,3.2,4,3,2,3,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,4,2.2,1,1,3,2,4,2.16666666666667,2,2,3,2,2,2,46.6666666666667,100,0,50,54.1666666666667,68.0833333333333,26.2658227848101,50,46.6666666666667,66.6666666666667,50,20,30.5555555555556,21.5117310392564,4.23025365328369
"1623","812",1,5543,"Male","Age: 45–54","Education: Graduate school",10,0,10,5,1,3,4,1,19268,8679,90,87,401,0,0,0,0,38.9577464788732,0,4.77777777777778,4,NA,1,"More News - Experiment","Pro",4.60919540229885,0,7,7,7,7,7,7,7,7,7,7,85,NA,52,53,52,64,57,53,51,4,NA,4,4,NA,4,NA,4,4,4,4,4,4,4,4,4,7,4,4,NA,NA,NA,NA,NA,6,6,6,6,4,4,4,4,7,7,52,53,59.25,4,4,17.5,4,NA,NA,NA,NA,NA,NA,6,4,4.6,5,2,5,6,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,6.4,8,8,8,8,0,1,2,4,0,0,0,0,70,100,0,100,100,59.25,31.6455696202532,50,NA,100,50,80,11.1111111111111,34.6364694666094,0
"1624","812",2,5543,"Male","Age: 45–54","Education: Graduate school",10,0,10,5,1,3,4,1,19268,8679,90,87,401,0,0,0,0,38.9577464788732,0,4.77777777777778,4,NA,1,"More News - Experiment","Pro",4.60919540229885,0,7,7,7,7,7,7,7,7,7,7,96,NA,89,52,51,81,84,78,79,1,1,1,1,1,1,NA,4,4,4,1,1,1,1,7,5,7,1,1,0,0,0,0,0,6,3,6,6,5,7,7,1,7,7,89,52,75,4,4,18.3333333333333,2.5,0,0,0,7,7,2.8,5.25,5,4.6,5,2,5,6,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,6.4,8,8,8,8,0,1,2,4,0,0,0,0,70,100,0,100,100,75,33.2278481012658,25,36.6666666666667,87.5,66.6666666666667,80,11.1111111111111,34.6364694666094,0
"1625","813",1,5540,"Male","Age: 35–44","Education: High school",5,9,3,10,1,8,1,3,614,305,88,5,61,0,0,0,0,38.9577464788732,0,1.33333333333333,4,NA,1,"More News - Experiment","Pro",12.2,0,6,7,7,6,7,6,7,6,7,7,20,NA,23,18,NA,18,17,12,21,4,4,NA,NA,4,6,NA,5,4,NA,6,4,4,5,NA,NA,NA,NA,NA,5,5,5,5,6,0,1,1,0,7,6,6,5,6.5,6.5,23,18,18.8333333333333,5,4,7.08333333333333,4,5,5,5,2,1,3.6,0.5,6,2.8,7,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,7,NA,NA,7,6.4,8,8,8,8,0,2.33333333333333,7,7,0,0,0,0,40,0,25,91.6666666666667,91.6666666666667,18.8333333333333,11.8670886075949,50,50,8.33333333333333,83.3333333333333,80,33.3333333333333,56.4360003408815,0
"1626","813",2,5540,"Male","Age: 35–44","Education: High school",5,9,3,10,1,8,1,3,614,305,88,5,61,0,0,0,0,38.9577464788732,0,1.33333333333333,4,NA,1,"More News - Experiment","Pro",12.2,0,6,7,7,7,7,7,7,6,7,7,2,NA,2,1,NA,2,3,4,2,6,7,7,7,6,7,NA,7,7,NA,7,6,7,7,0,0,0,0,0,7,6,6,7,7,0,0,0,0,6,7,7,6,6.75,6.75,2,1,1.91666666666667,7,7,6.08333333333333,5.375,7,6,6,0,0,3.8,0,6.5,2.8,7,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,7,NA,NA,7,6.4,8,8,8,8,0,2.33333333333333,7,7,0,0,0,0,40,0,25,95.8333333333333,95.8333333333333,1.91666666666667,9.96835443037975,72.9166666666667,53.3333333333333,0,91.6666666666667,80,33.3333333333333,56.4360003408815,0
"1627","814",1,7285,"Male","Age: 18–24","Education: Bachelor degree",2,3,8,8,5,1,5,1,5233,3368,88,49,163,0,0,0,0,38.9577464788732,0,6.44444444444444,5,1,NA,"More News - Control","Anti",3.3265306122449,0,6,6,6,6,6,5,5,5,5,5,72,NA,NA,57,NA,83,75,66,72,4,4,NA,NA,4,4,NA,NA,4,NA,4,4,4,4,5,5,5,5,5,NA,NA,NA,NA,NA,2,1,1,1,6,5,5,5,5,6,NA,NA,73,NA,NA,38,4,5,5,5,2,2,3.8,1.25,5.25,3,3,4,3,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,2,NA,NA,NA,2.4,1,1,3,4,3,2,3,2,1,1,3,2,43.3333333333333,50,12.5,66.6666666666667,83.3333333333333,73,70.5696202531646,50,53.3333333333333,20.8333333333333,70.8333333333333,22.8571428571429,27.7777777777778,28.0227797528444,0
"1628","814",2,7285,"Male","Age: 18–24","Education: Bachelor degree",2,3,8,8,5,1,5,1,5233,3368,88,49,163,0,0,0,0,38.9577464788732,0,6.44444444444444,5,1,NA,"More News - Control","Anti",3.3265306122449,0,6,2,6,6,6,6,2,6,6,5,51,NA,NA,49,NA,94,46,48,49,2,2,2,2,2,4,NA,NA,4,NA,4,4,4,4,6,4,6,3,3,0,0,0,0,0,1,2,1,1,7,5,5,5,5,5,NA,NA,55.125,NA,NA,27.5,3,6,4,6,4,4,4.8,1.25,5.5,3,3,4,3,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,2,NA,NA,NA,2.4,1,1,3,4,3,2,3,2,1,1,3,2,43.3333333333333,50,12.5,66.6666666666667,66.6666666666667,55.125,50.6329113924051,33.3333333333333,70,20.8333333333333,75,22.8571428571429,27.7777777777778,28.0227797528444,0
"1629","815",1,7287,"Female","Age: 35–44","Education: Some college",0,0,2,0,5,1,7,1,305,145,90,51,34,28,0,0,0.549019607843137,38.9577464788732,0,1.33333333333333,4,NA,1,"More News - Experiment","Anti",0.666666666666667,0,6,6,6,6,6,7,7,7,6,7,98,NA,NA,NA,98,92,95,95,94,7,NA,7,7,NA,1,NA,NA,NA,1,4,1,1,1,7,7,7,1,1,NA,NA,NA,NA,NA,3,3,6,6,7,7,7,7,6.75,6,NA,98,96.6666666666667,NA,1,33.5833333333333,7,7,7,7,6,6,6.6,4.5,7,3.8,5,2,4,4,4,1,1,0,0,0,3,1,0,0,1,1,0,0,0,NA,NA,1,NA,3,5,1,1,2,6,3.33333333333333,4,4,3,3,3,3,56.6666666666667,25,37.5,95.8333333333333,83.3333333333333,96.6666666666667,62.1835443037975,100,100,75,100,31.4285714285714,50,3.72362071938602,0
"1630","815",2,7287,"Female","Age: 35–44","Education: Some college",0,0,2,0,5,1,7,1,305,145,90,51,34,28,0,0,0.549019607843137,38.9577464788732,0,1.33333333333333,4,NA,1,"More News - Experiment","Anti",0.666666666666667,0,7,1,7,7,7,6,7,7,6,6,100,NA,NA,NA,100,100,98,100,100,7,1,1,1,1,1,NA,NA,NA,1,1,1,1,4,7,7,7,1,1,0,0,0,0,0,2,1,2,1,7,7,7,7,6.5,5.5,NA,100,99.8333333333333,NA,1,34.25,4,7,7,7,6,6,6.6,1.5,7,3.8,5,2,4,4,4,1,1,0,0,0,3,1,0,0,1,1,0,0,0,NA,NA,1,NA,3,5,1,1,2,6,3.33333333333333,4,4,3,3,3,3,56.6666666666667,25,37.5,91.6666666666667,75,99.8333333333333,63.4493670886076,50,100,25,100,31.4285714285714,50,3.72362071938602,0
"1631","816",1,7428,"Female","Age: 55+","Education: Graduate school",3,2,9,7,2,9,2,9,25321,17162,88,83,425,1916,85,191,23.0843373493976,37.933650093331,2.30120481927711,3,4,NA,1,"More News - Experiment","Anti",5.12048192771084,1.02409638554217,6,6,5,6,6,5,6,6,6,6,95,NA,70,50,NA,75,90,75,50,4,NA,1,1,NA,1,NA,4,4,NA,2,2,3,4,5,5,4,2,4,NA,NA,NA,NA,NA,2,2,3,6,5,5,6,6,5.75,5.75,NA,NA,83.75,NA,NA,48.875,2.5,5,5,4,5,3,4.4,3.25,5.5,4.4,5,5,4,3,5,2,1,0,1,0,2,1,0,0,1,0,0,0,0,1,NA,NA,1,3,3,1,1,3,7,2.16666666666667,2,4,2,2,1,2,66.6666666666667,50,25,79.1666666666667,79.1666666666667,83.75,91.2183544303797,25,63.3333333333333,54.1666666666667,75,31.4285714285714,30.5555555555556,36.8585182153222,19.1203172213772
"1632","816",2,7428,"Female","Age: 55+","Education: Graduate school",3,2,9,7,2,9,2,9,25321,17162,88,83,425,1916,85,191,23.0843373493976,37.933650093331,2.30120481927711,3,4,NA,1,"More News - Experiment","Anti",5.12048192771084,1.02409638554217,6,6,5,6,7,6,7,6,5,7,90,NA,75,75,NA,85,95,60,60,1,1,1,1,1,3,NA,5,5,NA,4,4,4,4,6,6,6,2,2,0,0,0,0,0,3,3,2,3,5,6,7,6,6,5.75,NA,NA,82.5,NA,NA,47,2.5,6,6,6,5,5,5.6,2.75,6,4.4,5,5,4,3,5,2,1,0,1,0,2,1,0,0,1,0,0,0,0,1,NA,NA,1,3,3,1,1,3,7,2.16666666666667,2,4,2,2,1,2,66.6666666666667,50,25,83.3333333333333,79.1666666666667,82.5,87.6582278481013,25,83.3333333333333,45.8333333333333,83.3333333333333,31.4285714285714,30.5555555555556,36.8585182153222,19.1203172213772
"1633","817",1,7380,"Male","Age: 55+","Education: High school",0,0,0,0,9,1,5,1,1445,1124,7,7,47,8,4,0,1.14285714285714,38.3863179074446,0,5.88888888888889,3,1,NA,"More News - Control","Anti",6.71428571428571,0.571428571428571,7,7,7,7,7,7,7,7,7,7,100,NA,NA,NA,100,100,100,100,100,4,4,NA,NA,4,1,NA,NA,NA,1,1,1,1,1,7,7,7,1,1,NA,NA,NA,NA,NA,6,1,0,0,5,7,7,4,7,7,NA,100,100,NA,1,34,4,7,7,7,6,6,6.6,1.75,5.75,3.6,5,3,3,3,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,4.2,1,1,7,5,7,4.5,6,6,2,4,4,5,53.3333333333333,75,0,100,100,100,62.9746835443038,50,100,29.1666666666667,79.1666666666667,48.5714285714286,69.4444444444445,42.7536757677106,12.2561516087876
"1634","817",2,7380,"Male","Age: 55+","Education: High school",0,0,0,0,9,1,5,1,1445,1124,7,7,47,8,4,0,1.14285714285714,38.3863179074446,0,5.88888888888889,3,1,NA,"More News - Control","Anti",6.71428571428571,0.571428571428571,7,7,7,7,7,7,7,7,7,7,100,NA,NA,NA,100,100,100,100,100,4,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,7,6,6,1,2,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,NA,100,100,NA,1,34,2.5,7,6,6,6,5,6,0,7,3.6,5,3,3,3,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,4.2,1,1,7,5,7,4.5,6,6,2,4,4,5,53.3333333333333,75,0,100,100,100,62.9746835443038,25,90,0,100,48.5714285714286,69.4444444444445,42.7536757677106,12.2561516087876
"1635","818",1,7460,"Male","Age: 18–24","Education: High school",7,8,7,8,1,5,1,5,2806,1464,99,24,49,1,0,0,0.0416666666666667,38.9577464788732,0,1.77777777777778,4,1,NA,"More News - Control","Pro",2.04166666666667,0,5,6,5,5,5,6,6,6,5,5,95,NA,93,85,NA,79,92,90,69,5,NA,5,5,NA,2,NA,2,2,NA,2,2,3,3,NA,NA,NA,NA,NA,6,5,6,2,1,5,5,5,5,6,5,5,4,5.75,5.25,93,85,87.1666666666667,2,2,17.6666666666667,5,6,5,6,5,6,5.6,5,5,3.8,5,2,4,4,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,4,2.4,2,1,1,2,6,3.66666666666667,4,5,3,3,3,4,56.6666666666667,75,0,79.1666666666667,70.8333333333333,87.1666666666667,31.9620253164557,66.6666666666667,83.3333333333333,83.3333333333333,66.6666666666667,22.8571428571429,55.5555555555556,19.0473123249044,0
"1636","818",2,7460,"Male","Age: 18–24","Education: High school",7,8,7,8,1,5,1,5,2806,1464,99,24,49,1,0,0,0.0416666666666667,38.9577464788732,0,1.77777777777778,4,1,NA,"More News - Control","Pro",2.04166666666667,0,5,5,5,5,5,5,5,5,5,5,84,NA,84,84,NA,75,83,80,81,2,4,4,4,4,2,NA,2,2,NA,2,2,2,2,0,0,0,0,0,6,6,6,2,2,5,5,5,5,6,6,6,4,5,5,84,84,82.5833333333333,2,2,15.6666666666667,4.5,6,6,6,5,5,5.6,5,5.5,3.8,5,2,4,4,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,4,2.4,2,1,1,2,6,3.66666666666667,4,5,3,3,3,4,56.6666666666667,75,0,66.6666666666667,66.6666666666667,82.5833333333333,28.1645569620253,58.3333333333333,83.3333333333333,83.3333333333333,75,22.8571428571429,55.5555555555556,19.0473123249044,0
"1637","819",1,5527,"Female","Age: 35–44","Education: Graduate school",6,7,4,5,5,3,1,3,44291,22224,62,60,468,393,389,0,6.55,32.4744131455399,0,1.66666666666667,3,1,NA,"More News - Control","Pro",7.8,6.48333333333333,4,4,5,6,6,5,6,6,5,5,82,NA,37,37,37,50,72,58,70,4,NA,4,4,NA,3,NA,5,5,5,4,3,4,5,NA,NA,NA,NA,NA,5,4,6,2,2,3,2,3,2,6,6,6,6,5.5,4.75,37,37,53,5,5,17.5,4,5,4,6,5,5,5,2.5,6,3.8,5,4,2,4,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,NA,2,2,2,2,1,1,1,5,2.66666666666667,2,3,3,3,2,3,56.6666666666667,75,0,75,62.5,53,31.6455696202532,50,73.3333333333333,41.6666666666667,83.3333333333333,17.1428571428571,38.8888888888889,46.1078271845963,54.5763331611744
"1638","819",2,5527,"Female","Age: 35–44","Education: Graduate school",6,7,4,5,5,3,1,3,44291,22224,62,60,468,393,389,0,6.55,32.4744131455399,0,1.66666666666667,3,1,NA,"More News - Control","Pro",7.8,6.48333333333333,2,5,5,6,6,5,6,5,6,6,85,NA,40,40,50,65,80,80,85,2,2,3,2,4,2,NA,5,5,5,4,3,3,2,0,0,0,0,0,5,4,6,3,3,4,3,2,2,6,6,6,7,5.5,4.5,40,40,60,5,5,17.6666666666667,3.375,5,4,6,4,4,4.6,2.75,6.25,3.8,5,4,2,4,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,NA,2,2,2,2,1,1,1,5,2.66666666666667,2,3,3,3,2,3,56.6666666666667,75,0,75,58.3333333333333,60,31.9620253164557,39.5833333333333,66.6666666666667,45.8333333333333,87.5,17.1428571428571,38.8888888888889,46.1078271845963,54.5763331611744
"1639","820",1,7296,"Male","Age: 45–54","Education: Vocational degree",10,8,9,7,1,5,1,5,38929,13836,57,57,418,223,1,0,3.91228070175439,38.9402026192241,0,4.66666666666667,4,1,NA,"More News - Control","Pro",7.33333333333333,0.0175438596491228,6,6,6,5,7,5,6,5,5,7,100,NA,68,58,NA,100,100,86,84,4,4,NA,NA,4,1,NA,4,4,NA,4,4,4,4,NA,NA,NA,NA,NA,6,4,4,4,4,1,0,0,0,4,4,5,5,5.25,5.75,68,58,78.1666666666667,4,4,20,4,6,4,4,3,3,4,0.25,4.5,3,2,2,3,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,2,2.6,3,1,1,2,6,2.83333333333333,4,5,2,2,2,2,43.3333333333333,50,0,70.8333333333333,79.1666666666667,78.1666666666667,36.3924050632911,50,56.6666666666667,4.16666666666667,58.3333333333333,25.7142857142857,41.6666666666667,44.7198818316376,0.471599227984481
"1640","820",2,7296,"Male","Age: 45–54","Education: Vocational degree",10,8,9,7,1,5,1,5,38929,13836,57,57,418,223,1,0,3.91228070175439,38.9402026192241,0,4.66666666666667,4,1,NA,"More News - Control","Pro",7.33333333333333,0.0175438596491228,5,6,5,6,6,5,5,5,6,6,68,NA,65,69,NA,69,70,66,71,1,2,2,1,2,3,NA,3,3,NA,5,3,3,3,0,0,0,0,0,5,4,4,5,5,3,0,0,0,4,4,5,4,5.25,5.5,65,69,68.1666666666667,3,3,14,2.875,5,4,4,2,2,3.4,0.75,4.25,3,2,2,3,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,2,2.6,3,1,1,2,6,2.83333333333333,4,5,2,2,2,2,43.3333333333333,50,0,70.8333333333333,75,68.1666666666667,25,31.25,46.6666666666667,12.5,54.1666666666667,25.7142857142857,41.6666666666667,44.7198818316376,0.471599227984481
