"","id","wave","person_id","sex","age","edu","party","ideo","approve_trump","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition","party_bin","party_strength","news","news_like","att_imp_gun","att_imp_immigrant","att_imp_climate","att_imp_trump","att_imp_econ","att_str_gun","att_str_immigrant","att_str_climate","att_str_trump","att_str_econ","ft_dem","ft_rep","ft_lib","ft_cons","ft_gun","ft_immigrant","ft_climate","ft_econ","stupid_party_opp","stupid_ind_dem","stupid_ideo_opp","stupid_ind_cons","stupid_gun","stupid_immigrant","stupid_climate","stupid_econ","under_party_opp","under_ideo_opp","under_gun","under_immigrant","under_climate","under_econ","malvol_1","malvol_2","malvol_3","malvol_4","malvol_5","comp_1","comp_2","comp_3","comp_4","perpol_1","perpol_2","perpol_3","perpol_4","att_str","att_imp","ft_party_op","ft_ideo_op","ft","under_party_op","under_ideo_op","under","stupid_party_op","stupid_ideo_op","stupid","malvol","comp","perpol","know","know_1","know_2","know_3","know_4","know_5","know_fac","know_fac_1","know_fac_2","know_fac_3","know_fac_4","ptc","well_act","well_act_1","well_act_2","well_act_3","well_act_4","well_act_5","well_feel","well_feel_1","well_feel_2","well_feel_3","well_feel_4","well_feel_5","well_feel_6","know_r","know_fac_r","ptc_r","att_str_r","att_imp_r","ft_r","under_r","stupid_r","malvol_r","comp_r","perpol_r","well_act_r","well_feel_r","news_r","news_like_r"
"1226","613",2,583,"Female","Age: 45–54","Education: Junior college",5,6,5,6515,3899,85,31,237,0,0,0,0,63.7555555555556,0,1.44444444444444,6,"No News - Experiment","Republican",1,7.64516129032258,0,5,4,3,9,9,3,4,5,7,6,69,5,91,19,74,58,47,69,1,NA,2,NA,1,2,2,2,3,4,5,3,5,3,6,7,7,6,6,0,1,0,0,6,5,7,7,4.5,5.25,69,91,55.75,3,3,2.75,1,1,1.1875,6.4,0.25,6.25,4.8,5,6,3,4,6,2,0,1,1,0,3,2.8,2,2,1,3,6,2,1,2,2,3,3,1,73.3333333333333,50,33.3333333333333,58.3333333333333,53.125,74,38.8888888888889,4.16666666666667,96.6666666666667,4.16666666666667,87.5,35.7142857142857,27.7777777777778,47.2651216833493,0
"1227","614",1,580,"Male","Age: 45–54","Education: Bachelor",3,3,1,52824,25669,77,77,607,7,911,135,0.0909090909090909,51.9243867243868,1.75324675324675,2.22222222222222,3,"No News - Control","Democrat",1,7.88311688311688,11.8311688311688,6,6,7,7,5,5,6,7,7,5,11,97,4,72,75,75,100,63,5,NA,4,NA,5,NA,6,NA,2,4,3,3,1,5,5,5,5,5,6,2,2,2,2,4,5,6,7,5.75,6,97,72,62.0625,2,2,2,5,5,4.125,5.2,2,5.5,5,7,5,7,1,5,2,0,0,1,1,8,2.8,3,3,2,2,4,4,4,5,4,3,3,5,76.6666666666667,50,88.8888888888889,79.1666666666667,62.5,82.4166666666667,22.2222222222222,69.4444444444444,76.6666666666667,33.3333333333333,75,35.7142857142857,61.1111111111111,48.0364608865987,61.1870077752016
"1228","614",2,580,"Male","Age: 45–54","Education: Bachelor",3,3,1,52824,25669,77,77,607,7,911,135,0.0909090909090909,51.9243867243868,1.75324675324675,2.22222222222222,3,"No News - Control","Democrat",1,7.88311688311688,11.8311688311688,2,2,9,9,9,3,4,4,7,5,25,79,0,67,44,90,84,80,5,NA,4,NA,3,5,7,2,4,3,6,3,2,5,7,7,7,6,6,1,1,1,2,6,5,6,6,4,5.5,79,67,55.375,4,4,3.25,5,5,3.8125,6.6,1.25,5.75,5,7,5,7,1,5,2,0,0,1,1,8,2.8,3,3,2,2,4,4,4,5,4,3,3,5,76.6666666666667,50,88.8888888888889,50,56.25,73.5,50,62.5,100,20.8333333333333,79.1666666666667,35.7142857142857,61.1111111111111,48.0364608865987,61.1870077752016
"1229","615",1,809,"Male","Age: 35–44","Education: Bachelor",3,4,2,957,797,71,14,108,0,0,1,0,63.7555555555556,0.0714285714285714,4.44444444444444,3,"No News - Experiment","Democrat",1,7.71428571428571,0,2,1,4,2,7,1,3,3,3,6,20,50,15,50,80,80,90,70,3,2,2,3,NA,1,6,NA,5,4,2,3,3,4,5,6,1,4,3,2,1,0,2,7,6,7,7,3.25,3.5,50,50,45.25,5,5,3.5,3,3,2.625,3.8,1.25,6.75,2,3,1,3,2,1,3,1,1,1,0,4,2.6,1,3,1,1,7,1.83333333333333,2,4,1,2,0,2,26.6666666666667,75,44.4444444444444,37.5,31.25,60,55.5555555555556,36.1111111111111,53.3333333333333,20.8333333333333,95.8333333333333,32.1428571428571,25,47.4913567895294,0
"1230","615",2,809,"Male","Age: 35–44","Education: Bachelor",3,4,2,957,797,71,14,108,0,0,1,0,63.7555555555556,0.0714285714285714,4.44444444444444,3,"No News - Experiment","Democrat",1,7.71428571428571,0,9,9,9,9,9,7,6,7,7,3,30,99,30,99,99,99,99,99,4,2,4,3,4,4,4,4,1,1,1,1,1,1,4,3,3,2,2,0,0,0,0,6,5,7,7,5.75,9,99,99,74.5,1,1,1,4,4,3.25,2.8,0,6.25,2,3,1,3,2,1,3,1,1,1,0,4,2.6,1,3,1,1,7,1.83333333333333,2,4,1,2,0,2,26.6666666666667,75,44.4444444444444,79.1666666666667,100,99,0,50,36.6666666666667,0,87.5,32.1428571428571,25,47.4913567895294,0
"1231","616",1,834,"Male","Age: 55+","Education: Graduate school",3,3,1,61066,32596,72,62,1149,6,84,1457,0.0967741935483871,62.4007168458782,23.5,1.33333333333333,3,"No News - Control","Democrat",1,18.5322580645161,1.35483870967742,4,4,4,7,7,4,6,6,7,5,40,80,40,60,70,60,70,70,3,NA,2,NA,NA,2,NA,NA,6,5,4,4,4,4,1,2,7,5,5,0,0,0,0,5,2,4,6,5.25,4.75,80,60,52.125,6,6,4.25,3,3,2.25,4,0,4.25,5.8,6,6,5,6,6,4,1,1,1,1,9,2.2,2,3,1,1,4,3.33333333333333,2,2,4,4,4,4,90,100,100,70.8333333333333,46.875,69.1666666666667,72.2222222222222,27.7777777777778,56.6666666666667,0,54.1666666666667,25,50,70.4191035169641,20.535851742947
"1232","616",2,834,"Male","Age: 55+","Education: Graduate school",3,3,1,61066,32596,72,62,1149,6,84,1457,0.0967741935483871,62.4007168458782,23.5,1.33333333333333,3,"No News - Control","Democrat",1,18.5322580645161,1.35483870967742,5,8,9,9,5,5,5,7,7,4,6,93,7,78,87,87,98,81,5,NA,4,NA,4,5,7,3,2,4,3,3,1,4,6,6,6,5,5,2,2,1,2,3,5,7,7,5.25,6.75,93,78,65.0625,2,2,1.9375,5,5,3.9375,5.6,1.75,5.5,5.8,6,6,5,6,6,4,1,1,1,1,9,2.2,2,3,1,1,4,3.33333333333333,2,2,4,4,4,4,90,100,100,70.8333333333333,71.875,86.4166666666667,20.8333333333333,65.2777777777778,83.3333333333333,29.1666666666667,75,25,50,70.4191035169641,20.535851742947
"1233","617",1,412,"Female","Age: 35–44","Education: High school",4,3,1,8565,5945,80,37,391,0,0,3,0,63.7555555555556,0.0810810810810811,3.22222222222222,4,"No News - Experiment","Democrat",0,10.5675675675676,0,5,4,2,2,5,5,4,5,3,5,20,40,50,50,100,60,99,65,5,5,4,3,NA,3,1,NA,5,5,4,2,6,2,4,5,2,5,4,6,6,0,2,4,1,7,5,4.75,4,40,50,43,5,5,3.625,5,5,3.25,4,3.5,4.25,5.6,6,6,5,5,6,4,1,1,1,1,3,2.2,1,1,1,1,7,2.16666666666667,1,1,3,3,3,2,86.6666666666667,100,33.3333333333333,62.5,37.5,57,58.3333333333333,50,56.6666666666667,58.3333333333333,54.1666666666667,25,30.5555555555556,55.5375240727945,0
"1234","617",2,412,"Female","Age: 35–44","Education: High school",4,3,1,8565,5945,80,37,391,0,0,3,0,63.7555555555556,0.0810810810810811,3.22222222222222,4,"No News - Experiment","Democrat",0,10.5675675675676,0,5,9,9,9,5,5,7,7,7,5,7,77,21,53,48,91,90,30,5,5,2,3,3,6,5,2,2,4,4,2,2,5,7,7,7,6,6,0,0,0,2,4,3,5,5,6,7,77,53,48.9375,2,2,2.0625,5,5,3.75,6.6,0.5,4.25,5.6,6,6,5,5,6,4,1,1,1,1,3,2.2,1,1,1,1,7,2.16666666666667,1,1,3,3,3,2,86.6666666666667,100,33.3333333333333,83.3333333333333,75,64.9166666666667,23.6111111111111,61.1111111111111,100,8.33333333333333,54.1666666666667,25,30.5555555555556,55.5375240727945,0
"1235","618",1,33,"Female","Age: 45–54","Education: Bachelor",7,8,5,36673,20710,73,54,786,1,16,82,0.0185185185185185,63.4592592592593,1.51851851851852,2.55555555555556,5,"No News - Control","Republican",3,14.5555555555556,0.296296296296296,6,5,3,6,6,6,4,2,6,6,72,8,85,19,81,49,60,44,5,NA,4,NA,3,NA,2,NA,3,4,5,5,6,4,2,5,5,4,6,2,2,2,2,6,5,5,5,4.5,5,72,85,54.125,3,3,3,5,5,3.375,4.4,2,5.25,3,2,4,1,5,3,2,0,1,0,1,0,2.2,3,1,1,1,5,2,1,1,3,2,3,2,43.3333333333333,50,0,58.3333333333333,50,71.8333333333333,44.4444444444444,52.7777777777778,63.3333333333333,33.3333333333333,70.8333333333333,25,27.7777777777778,63.9521640788629,6.22236566228829
"1236","618",2,33,"Female","Age: 45–54","Education: Bachelor",7,8,5,36673,20710,73,54,786,1,16,82,0.0185185185185185,63.4592592592593,1.51851851851852,2.55555555555556,5,"No News - Control","Republican",3,14.5555555555556,0.296296296296296,3,2,3,2,3,4,2,3,2,2,55,56,36,59,52,52,52,53,2,NA,2,NA,3,2,3,2,4,4,3,4,3,4,3,3,3,3,4,2,1,1,2,5,5,6,6,2.75,2.75,55,36,36.0625,4,4,3.125,2,2,1.875,3.2,1.5,5.5,3,2,4,1,5,3,2,0,1,0,1,0,2.2,3,1,1,1,5,2,1,1,3,2,3,2,43.3333333333333,50,0,29.1666666666667,21.875,47.75,47.2222222222222,19.4444444444444,43.3333333333333,25,75,25,27.7777777777778,63.9521640788629,6.22236566228829
"1237","619",1,699,"Female","Age: 25–34","Education: Bachelor",7,10,7,1148,644,30,4,54,0,1,220,0,63.5055555555556,55,5.33333333333333,7,"No News - Experiment","Republican",3,13.5,0.25,7,7,7,7,7,7,7,7,7,7,51,49,48,50,49,54,52,48,4,NA,1,NA,4,4,NA,NA,4,4,4,4,4,4,5,5,5,2,2,3,3,3,3,5,5,5,5,7,7,51,48,37.6875,4,4,3.25,4,4,3.25,3.8,3,5,3,6,0,6,1,2,2,1,0,1,0,4,1.4,1,1,1,1,3,2.16666666666667,1,1,3,3,2,3,43.3333333333333,50,44.4444444444444,100,75,49.9166666666667,50,50,53.3333333333333,50,66.6666666666667,10.7142857142857,30.5555555555556,61.9559962529524,5.35036944692587
"1238","619",2,699,"Female","Age: 25–34","Education: Bachelor",7,10,7,1148,644,30,4,54,0,1,220,0,63.5055555555556,55,5.33333333333333,7,"No News - Experiment","Republican",3,13.5,0.25,8,8,8,9,8,6,6,7,6,6,22,97,35,92,90,92,93,30,3,NA,3,NA,4,3,2,4,7,4,5,6,1,3,4,4,5,4,5,2,3,2,4,4,4,6,4,6.25,8,22,35,33.5625,7,7,4.6875,3,3,2.5625,4.4,2.75,4.5,3,6,0,6,1,2,2,1,0,1,0,4,1.4,1,1,1,1,3,2.16666666666667,1,1,3,3,2,3,43.3333333333333,50,44.4444444444444,87.5,87.5,44.4166666666667,81.9444444444444,34.7222222222222,63.3333333333333,45.8333333333333,58.3333333333333,10.7142857142857,30.5555555555556,61.9559962529524,5.35036944692587
"1239","620",1,679,"Male","Age: 55+","Education: Junior college",5,10,7,41213,24954,88,80,671,0,20,244,0,63.5055555555556,3.05,2.66666666666667,6,"No News - Experiment","Republican",1,8.3875,0.25,7,7,6,7,7,7,7,7,7,6,80,20,95,3,96,94,99,62,5,NA,6,NA,6,NA,NA,3,2,2,1,1,1,3,7,7,7,6,6,6,6,6,6,2,6,7,7,6.75,6.75,80,95,65.9375,2,2,1.625,5,5,3.875,6.6,6,5.5,5,5,6,4,5,5,3,1,0,1,1,2,2,1,2,1,2,4,1.33333333333333,1,3,1,1,0,2,76.6666666666667,75,22.2222222222222,95.8333333333333,71.875,87.5833333333333,13.8888888888889,63.8888888888889,100,100,75,21.4285714285714,16.6666666666667,49.605304868241,5.35036944692587
"1240","620",2,679,"Male","Age: 55+","Education: Junior college",5,10,7,41213,24954,88,80,671,0,20,244,0,63.5055555555556,3.05,2.66666666666667,6,"No News - Experiment","Republican",1,8.3875,0.25,5,5,9,9,5,5,4,7,7,6,26,46,43,48,50,83,49,49,1,NA,1,NA,1,1,1,1,4,5,3,4,4,3,1,1,1,2,2,2,2,0,2,3,1,6,6,5.5,6,26,43,31.9375,4,4,3.125,1,1,1,1.4,1.5,4,5,5,6,4,5,5,3,1,0,1,1,2,2,1,2,1,2,4,1.33333333333333,1,3,1,1,0,2,76.6666666666667,75,22.2222222222222,75,62.5,42.25,47.2222222222222,0,13.3333333333333,25,50,21.4285714285714,16.6666666666667,49.605304868241,5.35036944692587
"1241","621",1,769,"Female","Age: 35–44","Education: Bachelor",7,9,7,325,184,80,4,17,0,0,0,0,63.7555555555556,0,5.66666666666667,6,"No News - Experiment","Republican",3,4.25,0,7,7,7,7,7,7,7,7,7,7,97,0,98,6,99,99,98,97,7,NA,7,NA,7,7,NA,NA,3,2,2,3,3,3,7,7,7,6,6,6,6,2,6,6,7,7,7,7,7,97,98,73.5625,3,3,2.4375,7,7,5.5,6.6,5,6.75,6.2,6,6,7,6,6,4,1,1,1,1,7,3.6,8,2,2,2,4,4.16666666666667,4,4,4,4,4,5,96.6666666666667,100,77.7777777777778,100,75,97.75,31.9444444444444,100,100,83.3333333333333,95.8333333333333,50,63.8888888888889,33.0962955445754,0
"1242","621",2,769,"Female","Age: 35–44","Education: Bachelor",7,9,7,325,184,80,4,17,0,0,0,0,63.7555555555556,0,5.66666666666667,6,"No News - Experiment","Republican",3,4.25,0,5,9,9,9,9,5,7,7,7,7,45,100,21,99,99,99,100,96,3,NA,3,NA,4,3,5,4,4,4,4,5,3,4,6,7,6,6,6,6,6,6,6,5,4,4,7,6.5,8,45,21,41.375,4,4,3.25,3,3,2.75,6.2,6,5,6.2,6,6,7,6,6,4,1,1,1,1,7,3.6,8,2,2,2,4,4.16666666666667,4,4,4,4,4,5,96.6666666666667,100,77.7777777777778,91.6666666666667,87.5,54.8333333333333,50,38.8888888888889,93.3333333333333,100,66.6666666666667,50,63.8888888888889,33.0962955445754,0
"1243","622",1,769,"Female","Age: 35–44","Education: Bachelor",7,9,7,325,184,80,4,17,0,0,0,0,63.7555555555556,0,5.66666666666667,6,"No News - Control","Republican",3,4.25,0,7,7,7,7,7,7,7,7,7,7,97,0,98,6,99,99,98,97,7,NA,7,NA,7,7,NA,NA,3,2,2,3,3,3,7,7,7,6,6,6,6,2,6,6,7,7,7,7,7,97,98,73.5625,3,3,2.4375,7,7,5.5,6.6,5,6.75,4.8,5,5,4,5,5,4,1,1,1,1,2,1.8,2,3,1,1,2,2.33333333333333,1,1,3,3,3,3,73.3333333333333,100,22.2222222222222,100,75,97.75,31.9444444444444,100,100,83.3333333333333,95.8333333333333,17.8571428571429,33.3333333333333,33.0962955445754,0
"1244","622",2,769,"Female","Age: 35–44","Education: Bachelor",7,9,7,325,184,80,4,17,0,0,0,0,63.7555555555556,0,5.66666666666667,6,"No News - Control","Republican",3,4.25,0,4,4,4,4,4,5,5,5,7,6,25,100,25,100,100,100,100,100,2,NA,2,NA,2,2,2,2,1,2,2,2,2,2,7,7,7,6,6,3,3,3,3,4,3,4,3,5.25,4,25,25,37.75,1,1,1.25,2,2,1.75,6.6,3,3.5,4.8,5,5,4,5,5,4,1,1,1,1,2,1.8,2,3,1,1,2,2.33333333333333,1,1,3,3,3,3,73.3333333333333,100,22.2222222222222,70.8333333333333,37.5,50,5.55555555555556,16.6666666666667,100,50,41.6666666666667,17.8571428571429,33.3333333333333,33.0962955445754,0
"1245","623",1,728,"Male","Age: 25–34","Education: Graduate school",1,2,1,89817,15557,82,57,612,4,120,418,0.0701754385964912,61.6502923976609,7.33333333333333,5.88888888888889,2,"No News - Control","Democrat",3,10.7368421052632,2.10526315789474,7,7,7,7,7,7,6,7,6,6,23,54,21,34,74,68,68,79,3,NA,3,NA,NA,NA,3,NA,6,6,6,6,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,6.5,7,54,34,40.3125,6,6,4.625,3,3,2.5,4.4,4.75,5,5,6,6,6,2,5,3,1,0,1,1,3,2.6,1,6,1,1,4,0.833333333333333,2,1,1,0,0,1,76.6666666666667,75,33.3333333333333,91.6666666666667,75,53.4166666666667,80.5555555555556,33.3333333333333,63.3333333333333,79.1666666666667,66.6666666666667,32.1428571428571,8.33333333333333,55.9502133944512,27.1685888765076
"1246","623",2,728,"Male","Age: 25–34","Education: Graduate school",1,2,1,89817,15557,82,57,612,4,120,418,0.0701754385964912,61.6502923976609,7.33333333333333,5.88888888888889,2,"No News - Control","Democrat",3,10.7368421052632,2.10526315789474,9,8,8,5,8,7,7,7,7,7,94,24,96,53,89,83,85,79,6,NA,5,NA,6,5,3,4,2,7,5,3,6,3,7,7,7,6,6,2,1,1,2,5,3,6,7,7,8.25,24,53,40.5,2,2,2.3125,6,6,4.375,6.6,1.5,5.25,5,6,6,6,2,5,3,1,0,1,1,3,2.6,1,6,1,1,4,0.833333333333333,2,1,1,0,0,1,76.6666666666667,75,33.3333333333333,100,90.625,53.6666666666667,29.1666666666667,75,100,25,70.8333333333333,32.1428571428571,8.33333333333333,55.9502133944512,27.1685888765076
"1247","624",1,561,"Female","Age: 35–44","Education: Bachelor",6,7,5,7362,3692,72,18,263,0,6,0,0,63.4222222222223,0,1.44444444444444,5,"No News - Experiment","Republican",2,14.6111111111111,0.333333333333333,3,2,3,2,3,2,3,3,2,3,31,35,61,37,29,49,53,31,2,NA,2,NA,1,NA,NA,NA,3,4,5,5,3,4,6,2,2,2,5,4,2,2,4,2,2,5,5,2.75,2.75,31,61,33.375,3,3,2.8125,2,2,1.5,3.4,3,3.5,5.4,5,5,5,6,6,3,1,1,0,1,2,2.2,1,1,1,1,7,5,5,5,4,6,4,6,83.3333333333333,75,22.2222222222222,29.1666666666667,21.875,44.1666666666667,40.2777777777778,11.1111111111111,46.6666666666667,50,41.6666666666667,25,77.7777777777778,64.0534384749774,6.89782591434587
"1248","624",2,561,"Female","Age: 35–44","Education: Bachelor",6,7,5,7362,3692,72,18,263,0,6,0,0,63.4222222222223,0,1.44444444444444,5,"No News - Experiment","Republican",2,14.6111111111111,0.333333333333333,9,4,9,9,5,7,5,7,7,5,20,69,14,72,99,72,91,85,3,NA,3,NA,4,3,5,4,4,4,4,4,1,3,3,3,3,3,6,2,2,1,2,3,5,5,7,6,6.75,20,14,30.4375,4,4,3,3,3,2.75,3.6,1.75,5,5.4,5,5,5,6,6,3,1,1,0,1,2,2.2,1,1,1,1,7,5,5,5,4,6,4,6,83.3333333333333,75,22.2222222222222,83.3333333333333,71.875,40.25,44.4444444444444,38.8888888888889,50,29.1666666666667,66.6666666666667,25,77.7777777777778,64.0534384749774,6.89782591434587
"1249","625",1,433,"Female","Age: 45–54","Education: Bachelor",7,7,7,24278,14575,86,72,559,1,8,20,0.0138888888888889,63.6444444444445,0.277777777777778,3.44444444444444,5,"No News - Experiment","Republican",3,7.76388888888889,0.111111111111111,5,6,3,7,7,5,6,3,6,6,52,8,73,15,47,88,56,63,3,NA,2,NA,NA,2,NA,2,3,4,5,2,4,3,7,7,6,6,6,0,1,0,0,6,3,6,7,5,5.25,52,73,47.375,3,3,2.625,3,3,2.25,6.4,0.25,5.5,2.8,4,3,1,3,3,3,1,1,1,0,1,2.6,3,1,1,1,7,2.66666666666667,1,1,3,3,3,5,40,75,11.1111111111111,66.6666666666667,53.125,62.8333333333333,36.1111111111111,27.7777777777778,96.6666666666667,4.16666666666667,75,32.1428571428571,38.8888888888889,47.6525982147204,2.52625576929272
"1250","625",2,433,"Female","Age: 45–54","Education: Bachelor",7,7,7,24278,14575,86,72,559,1,8,20,0.0138888888888889,63.6444444444445,0.277777777777778,3.44444444444444,5,"No News - Experiment","Republican",3,7.76388888888889,0.111111111111111,9,4,3,9,9,7,4,3,7,7,17,100,88,85,86,61,33,90,7,NA,4,NA,7,5,3,5,1,3,3,2,3,3,7,7,7,6,6,0,0,0,0,4,5,7,4,5.25,6.25,17,88,43.375,1,1,1.4375,7,7,5,6.6,0,5,2.8,4,3,1,3,3,3,1,1,1,0,1,2.6,3,1,1,1,7,2.66666666666667,1,1,3,3,3,5,40,75,11.1111111111111,70.8333333333333,65.625,57.5,9.72222222222222,88.8888888888889,100,0,66.6666666666667,32.1428571428571,38.8888888888889,47.6525982147204,2.52625576929272
"1251","626",1,43,"Female","Age: 25–34","Education: Bachelor",1,0,1,6508,3686,70,47,164,0,3,4,0,63.6917257683216,0.0851063829787234,3.77777777777778,3,"No News - Experiment","Democrat",3,3.48936170212766,0.0638297872340425,4,4,7,7,7,4,6,6,7,7,12,95,0,55,50,94,72,80,6,3,4,NA,NA,NA,7,NA,3,5,4,4,5,7,5,6,5,6,3,2,2,2,5,5,5,7,5,5.75,5.5,95,55,56.25,3,3,3,6,6,5,5,2.75,5.5,6.2,7,6,6,6,6,3,1,1,1,0,3,2.6,3,2,1,3,4,1.83333333333333,1,2,2,2,2,2,96.6666666666667,75,33.3333333333333,79.1666666666667,56.25,74.6666666666667,44.4444444444444,88.8888888888889,73.3333333333333,45.8333333333333,75,32.1428571428571,25,28.6500330901504,1.48360222654741
"1252","626",2,43,"Female","Age: 25–34","Education: Bachelor",1,0,1,6508,3686,70,47,164,0,3,4,0,63.6917257683216,0.0851063829787234,3.77777777777778,3,"No News - Experiment","Democrat",3,3.48936170212766,0.0638297872340425,8,4,8,8,5,6,5,6,7,5,40,99,29,91,96,85,91,69,6,3,5,NA,2,5,6,3,1,2,2,3,2,4,6,7,2,6,6,2,1,2,2,3,5,6,6,5.5,6.25,99,91,69.0625,1,1,1.4375,6,6,4.25,5.4,1.75,5,6.2,7,6,6,6,6,3,1,1,1,0,3,2.6,3,2,1,3,4,1.83333333333333,1,2,2,2,2,2,96.6666666666667,75,33.3333333333333,75,65.625,91.75,9.72222222222222,72.2222222222222,80,29.1666666666667,66.6666666666667,32.1428571428571,25,28.6500330901504,1.48360222654741
"1253","627",1,817,"Female","Age: 25–34","Education: Junior college",2,2,1,11088,3385,86,65,193,0,0,0,0,63.7555555555556,0,2.77777777777778,2,"No News - Experiment","Democrat",2,2.96923076923077,0,6,7,7,7,5,7,5,7,7,4,40,99,44,99,99,97,98,99,6,NA,4,2,NA,3,NA,4,1,4,2,3,1,3,7,2,3,6,5,1,2,0,0,7,7,7,7,5.75,6.25,99,99,74.3125,1,1,1.3125,6,6,4.125,4.6,0.75,7,5,6,4,4,5,6,4,1,1,1,1,2,2.4,1,2,3,4,2,2.5,1,4,2,3,4,1,76.6666666666667,100,22.2222222222222,79.1666666666667,65.625,98.75,6.94444444444444,69.4444444444444,66.6666666666667,12.5,100,28.5714285714286,36.1111111111111,25.1519918298917,0
"1254","627",2,817,"Female","Age: 25–34","Education: Junior college",2,2,1,11088,3385,86,65,193,0,0,0,0,63.7555555555556,0,2.77777777777778,2,"No News - Experiment","Democrat",2,2.96923076923077,0,1,3,8,4,8,3,2,5,3,5,37,40,37,43,82,56,77,77,1,NA,1,2,4,4,5,3,6,5,1,2,1,3,1,2,3,2,2,1,0,2,4,5,1,2,6,3.75,5,40,43,39.25,6,6,3.6875,1,1,1.75,2,1.75,3.5,5,6,4,4,5,6,4,1,1,1,1,2,2.4,1,2,3,4,2,2.5,1,4,2,3,4,1,76.6666666666667,100,22.2222222222222,45.8333333333333,50,52,59.7222222222222,16.6666666666667,23.3333333333333,29.1666666666667,41.6666666666667,28.5714285714286,36.1111111111111,25.1519918298917,0
"1255","628",1,580,"Male","Age: 45–54","Education: Bachelor",3,3,1,52824,25669,77,77,607,7,911,135,0.0909090909090909,51.9243867243868,1.75324675324675,2.22222222222222,3,"No News - Experiment","Democrat",1,7.88311688311688,11.8311688311688,6,6,7,7,5,5,6,7,7,5,11,97,4,72,75,75,100,63,5,NA,4,NA,5,NA,6,NA,2,4,3,3,1,5,5,5,5,5,6,2,2,2,2,4,5,6,7,5.75,6,97,72,62.0625,2,2,2,5,5,4.125,5.2,2,5.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79.1666666666667,62.5,82.4166666666667,22.2222222222222,69.4444444444444,76.6666666666667,33.3333333333333,75,NA,NA,48.0364608865987,61.1870077752016
"1256","628",2,580,"Male","Age: 45–54","Education: Bachelor",3,3,1,52824,25669,77,77,607,7,911,135,0.0909090909090909,51.9243867243868,1.75324675324675,2.22222222222222,3,"No News - Experiment","Democrat",1,7.88311688311688,11.8311688311688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0364608865987,61.1870077752016
"1257","629",1,580,"Male","Age: 45–54","Education: Bachelor",3,3,1,52824,25669,77,77,607,7,911,135,0.0909090909090909,51.9243867243868,1.75324675324675,2.22222222222222,3,"No News - Experiment","Democrat",1,7.88311688311688,11.8311688311688,6,6,7,7,5,5,6,7,7,5,11,97,4,72,75,75,100,63,5,NA,4,NA,5,NA,6,NA,2,4,3,3,1,5,5,5,5,5,6,2,2,2,2,4,5,6,7,5.75,6,97,72,62.0625,2,2,2,5,5,4.125,5.2,2,5.5,6.4,7,6,7,6,6,3,1,0,1,1,2,1.8,1,1,1,1,5,2,1,4,2,1,1,3,100,75,22.2222222222222,79.1666666666667,62.5,82.4166666666667,22.2222222222222,69.4444444444444,76.6666666666667,33.3333333333333,75,17.8571428571429,27.7777777777778,48.0364608865987,61.1870077752016
"1258","629",2,580,"Male","Age: 45–54","Education: Bachelor",3,3,1,52824,25669,77,77,607,7,911,135,0.0909090909090909,51.9243867243868,1.75324675324675,2.22222222222222,3,"No News - Experiment","Democrat",1,7.88311688311688,11.8311688311688,1,3,2,4,9,1,7,4,3,4,82,44,77,40,36,58,73,37,2,NA,2,NA,1,1,3,1,4,4,4,6,4,5,1,1,3,2,2,1,1,1,2,3,6,4,7,4,3.75,44,40,34,4,4,3.4375,2,2,1.625,1.8,1.25,5,6.4,7,6,7,6,6,3,1,0,1,1,2,1.8,1,1,1,1,5,2,1,4,2,1,1,3,100,75,22.2222222222222,50,34.375,45,54.1666666666667,13.8888888888889,20,20.8333333333333,66.6666666666667,17.8571428571429,27.7777777777778,48.0364608865987,61.1870077752016
