"","person_id","sex","age","edu","party","ideo","approve_trump","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_w2","att_imp_gun_w1","att_imp_immigrant_w1","att_imp_climate_w1","att_imp_trump_w1","att_imp_econ_w1","att_imp_gun_w2","att_imp_immigrant_w2","att_imp_climate_w2","att_imp_trump_w2","att_imp_econ_w2","att_str_gun_w1","att_str_immigrant_w1","att_str_climate_w1","att_str_trump_w1","att_str_econ_w1","att_str_gun_w2","att_str_immigrant_w2","att_str_climate_w2","att_str_trump_w2","att_str_econ_w2","ft_dem_w1","ft_rep_w1","ft_lib_w1","ft_cons_w1","ft_gun_w1","ft_immigrant_w1","ft_climate_w1","ft_econ_w1","ft_dem_w2","ft_rep_w2","ft_lib_w2","ft_cons_w2","ft_gun_w2","ft_immigrant_w2","ft_climate_w2","ft_econ_w2","stupid_party_opp_w1","stupid_ind_dem_w1","stupid_ideo_opp_w1","stupid_ind_cons_w1","stupid_gun_w1","stupid_immigrant_w1","stupid_climate_w1","stupid_econ_w1","stupid_party_opp_w2","stupid_ideo_opp_w2","stupid_gun_w2","stupid_immigrant_w2","stupid_climate_w2","stupid_econ_w2","under_party_opp_w1","under_ideo_opp_w1","under_gun_w1","under_immigrant_w1","under_climate_w1","under_econ_w1","under_party_opp_w2","under_ideo_opp_w2","under_gun_w2","under_immigrant_w2","under_climate_w2","under_econ_w2","malvol_1_w1","malvol_2_w1","malvol_3_w1","malvol_4_w1","malvol_5_w1","malvol_1_w2","malvol_2_w2","malvol_3_w2","malvol_4_w2","malvol_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition","party_bin","news","news_like","know_w2","know_fac_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_party_op_w1","stupid_ideo_op_w1","stupid_w1","stupid_party_op_w2","stupid_ideo_op_w2","stupid_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"737",548,"Female","Age: 55+","Education: Junior college",5,8,7,5,4,5,2,4,0,1,1,1,1,6,7,4,6,6,8,8,5,8,8,5,6,4,6,5,5,6,5,6,7,85,15,80,19,59,25,42,36,90,31,92,17,87,91,67,83,7,NA,7,NA,4,4,NA,NA,4,6,5,5,3,5,1,1,2,4,5,5,2,2,3,2,3,3,7,7,7,6,6,5,7,5,5,6,0,0,0,0,2,2,2,4,5,5,5,5,5,5,6,7,1,2,1,1,3,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444444444,3,"No News - Control","Republican",NA,NA,4,3,5,5.75,5.75,7.25,85,80,51.625,90,92,66.25,1,1,1.75,2,2,1.9375,7,7,4.75,4,4,3.375,6.6,5.6,0,2.5,5,5.75,0.5,1.6
"738",837,"Male","Age: 25–34","Education: Graduate school",3,5,6,3,1,3,1,2,1,1,1,1,1,6,5,5,5,6,4,5,4,4,8,5,6,5,5,6,5,6,3,3,5,31,26,35,36,36,28,26,19,69,0,94,3,75,79,75,80,4,4,4,4,4,NA,4,NA,2,4,2,2,2,2,4,4,4,5,5,3,3,1,4,2,3,5,4,4,4,3,3,6,4,5,4,4,3,3,3,3,2,2,2,3,4,4,4,4,7,6,6,7,3,1,2,1,5,5,6,3,4,3,6,80907,37633,84,84,716,0,3,20,0,63.7198412698413,0.238095238095238,6.77777777777778,4,"No News - Experiment","Democrat",8.52380952380952,0.0357142857142857,2,4,5.5,4.75,5.5,5.25,26,36,22.5625,0,3,20.3125,4,4,3.3125,3,3,2.625,4,4,3.25,2,2,1.75,3.6,4.6,3,2.25,4,6.5,4.5,2.4
"739",360,"Female","Age: 55+","Education: Bachelor",3,2,1,6,6,4,6,6,1,1,0,1,7,4,3,4,7,6,9,3,9,8,5,4,6,5,7,5,7,7,7,7,7,25,96,10,75,50,90,61,75,33,99,24,78,91,87,90,65,4,NA,4,NA,NA,4,4,NA,1,1,1,1,1,1,2,3,4,3,4,4,2,2,4,3,1,4,5,6,4,4,4,7,7,7,5,6,1,1,1,3,3,2,1,6,4,4,7,7,4,6,1,5,1,1,2,3,5,4,4,2,1,4,4,27640,15349,78,57,386,1,70,123,0.0175438596491228,62.527485380117,2.15789473684211,2.66666666666667,3,"No News - Control","Democrat",6.7719298245614,1.2280701754386,5.6,3,5,7,4.25,6.5,96,75,60.25,99,78,65.3125,2,2,2.1875,2,2,2,4,4,3.25,1,1,1,4.6,6.4,1.5,3,5.5,4,3.16666666666667,2.4
"740",651,"Male","Age: 25–34","Education: Bachelor",7,9,6,5,5,6,3,5,1,1,1,1,3,7,6,7,6,6,5,4,5,9,9,7,6,6,7,7,5,4,5,7,7,92,72,98,44,13,9,29,16,2,84,1,99,76,82,81,78,6,NA,6,NA,NA,6,NA,NA,7,3,5,4,4,4,7,6,7,7,5,7,1,3,2,4,3,4,2,4,7,6,1,6,7,6,6,6,2,5,4,5,2,3,1,3,3,4,5,3,5,6,7,7,1,2,1,2,7,3,2,3,3,3,3,92922,37806,83,78,722,2,8,74,0.0256410256410256,63.6529914529915,0.948717948717949,4.77777777777778,7,"No News - Experiment","Republican",9.25641025641026,0.102564102564103,4.8,4,6.5,5.25,6.5,5.75,92,98,51.9375,2,1,20.8125,7,7,5.375,1,1,1.5625,6,6,4.75,7,7,4.8125,4,6.2,4,2.25,3.75,6.25,2.83333333333333,2.6
"741",825,"Male","Age: 18–24","Education: Bachelor",4,5,7,3,4,4,3,3,0,0,1,0,3,6,7,5,2,5,3,1,4,2,8,7,6,5,7,6,7,3,1,1,2,51,48,11,14,31,49,51,39,32,99,8,99,99,89,99,99,2,2,3,4,NA,5,NA,NA,2,1,4,3,2,1,3,3,7,6,7,5,3,2,3,1,2,2,5,4,3,0,2,3,3,4,5,3,2,4,5,5,3,3,3,3,5,2,5,4,3,3,4,4,1,2,1,1,2,1,1,6,6,6,2,21384,10645,83,82,347,0,1,25,0,63.7433604336044,0.304878048780488,5.44444444444444,4,"No News - Control","Republican",4.23170731707317,0.0121951219512195,3.4,1,6,3.25,5.75,4,51,11,26.375,32,8,34.375,3,3,3.3125,3,3,2.25,2,2,2.5,2,2,1.875,2.8,3.6,4,3,4,3.5,3.66666666666667,1.4
"742",825,"Male","Age: 18–24","Education: Bachelor",4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,7,5,2,5,NA,NA,NA,NA,NA,7,6,5,7,6,NA,NA,NA,NA,NA,51,48,11,14,31,49,51,39,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,6,7,5,NA,NA,NA,NA,NA,NA,5,4,3,0,2,NA,NA,NA,NA,NA,2,4,5,5,NA,NA,NA,NA,5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21384,10645,83,82,347,0,1,25,0,63.7433604336044,0.304878048780488,5.44444444444444,4,"No News - Experiment","Republican",4.23170731707317,0.0121951219512195,NA,0,6,NA,5.75,NA,51,11,26.375,NA,NA,NA,3,3,3.3125,NA,NA,NA,2,2,2.5,NA,NA,NA,2.8,NA,4,NA,4,NA,NA,NA
"743",588,"Male","Age: 45–54","Education: Graduate school",2,9,2,3,3,3,3,2,1,1,1,1,1,7,6,7,6,7,4,8,3,5,8,7,7,7,7,4,4,6,6,4,3,8,8,9,7,98,98,98,8,54,50,55,52,51,46,44,62,1,NA,1,NA,NA,1,1,NA,4,3,4,5,6,5,6,6,1,2,2,7,5,6,4,5,6,4,1,1,1,1,2,3,2,4,2,3,3,2,3,1,2,2,2,4,1,7,6,7,3,3,4,4,1,3,1,1,3,1,3,2,2,0,1,22561,11552,78,76,369,0,1,68,0,63.7423976608188,0.894736842105263,3.77777777777778,2,"No News - Control","Democrat",4.85526315789474,0.0131578947368421,2.8,4,6.25,4.75,6.75,5.75,8,7,22.875,50,52,38.4375,6,6,4,5,5,3.9375,1,1,1,4,4,3.5,1.2,2.8,2.25,2.5,5.25,3.5,1.5,1.8
"744",700,"Female","Age: 35–44","Education: Bachelor",2,3,1,5,4,5,5,4,1,1,1,1,2,7,7,7,7,7,9,4,5,9,5,7,7,7,7,7,7,4,4,7,3,0,70,0,71,100,100,100,86,10,100,9,95,100,90,90,80,5,NA,5,NA,7,NA,NA,7,4,2,4,1,3,2,4,1,1,1,1,1,2,2,1,4,2,2,7,5,4,6,6,6,4,4,3,5,2,2,2,3,2,1,1,2,4,3,7,7,4,5,6,7,1,4,1,2,5,3,4,2,2,3,2,10788,5492,87,35,218,0,2,59,0,63.6984126984127,1.68571428571429,1.44444444444444,3,"No News - Control","Democrat",6.22857142857143,0.0571428571428571,4.6,4,7,4.5,7,5.75,70,71,59.625,100,95,71.5,4,4,2.5,2,2,1.8125,5,5,4.5,4,4,2.875,5.6,4.4,2.25,1.5,5.25,5.5,2.66666666666667,2.6
"745",851,"Male","Age: 55+","Education: Junior college",7,9,7,7,0,7,0,0,0,1,0,1,1,6,5,2,7,3,9,9,9,9,9,6,4,2,7,3,7,7,7,7,7,99,0,89,0,98,75,76,78,99,0,53,52,1,55,42,54,4,NA,4,NA,NA,4,NA,4,1,7,7,1,7,7,1,1,1,2,2,2,1,7,7,7,7,7,6,6,6,6,6,1,7,7,0,6,3,2,2,4,0,0,0,0,4,3,5,5,7,7,7,7,1,1,1,1,7,4,4,6,6,6,6,15069,7794,80,32,432,0,18,7,0,63.1930555555556,0.21875,1.44444444444444,2,"No News - Control","Republican",13.5,0.5625,2.8,2,3.75,7,4,9,99,89,67.6875,99,53,47.75,1,1,1.1875,1,1,2.5,4,4,3.25,1,1,2.125,6,4.2,2.75,0,4.25,7,5.33333333333333,2.2
"746",401,"Male","Age: 25–34","Education: High school",1,2,2,4,1,1,0,1,1,1,1,0,1,7,6,6,7,6,2,2,9,3,2,7,4,6,6,6,2,2,7,6,1,0,90,5,100,90,60,90,50,27,36,25,45,53,54,90,57,7,NA,6,NA,6,4,NA,NA,2,2,4,3,7,2,2,2,3,5,4,4,5,5,3,3,1,4,7,3,4,6,6,3,2,2,2,2,2,1,1,2,1,1,1,1,5,4,7,6,3,2,5,2,6,1,4,2,4,1,3,2,2,1,1,1757,1062,85,70,100,0,4,11,0,63.6984126984127,0.157142857142857,2.77777777777778,3,"No News - Experiment","Democrat",1.42857142857143,0.0571428571428571,1.4,3,5.75,3,6.25,3.75,90,100,65.875,36,45,36.375,2,2,2.25,5,5,3.4375,7,7,5,2,2,2.25,5.2,2.2,1.5,1,5.5,3,1.66666666666667,3.4
"747",426,"Female","Age: 18–24","Education: High school",1,3,3,5,5,5,4,4,1,1,1,1,4,7,7,7,7,7,9,5,4,9,9,4,6,5,4,4,7,5,4,7,7,21,59,50,49,76,86,50,50,2,50,36,37,59,67,62,52,4,NA,4,NA,4,NA,4,NA,4,3,5,2,2,4,4,4,4,4,4,4,4,5,3,4,4,3,5,5,3,3,3,5,4,4,5,5,1,2,2,0,0,0,0,1,4,4,4,4,5,2,5,5,3,5,1,1,2,2,2,1,1,0,2,11548,6058,91,89,324,0,0,0,0,63.7555555555556,0,0.666666666666667,2,"No News - Control","Democrat",3.64044943820225,0,4.6,4,4.75,5.75,7,6.75,59,49,43.625,50,37,37,4,4,3.25,4,4,3.125,4,4,3.25,4,4,3.0625,3.8,4.6,1.25,0.25,4,4.25,1.33333333333333,2.4
"748",369,"Female","Age: 55+","Education: Junior college",2,4,1,6,6,7,6,6,1,0,1,1,4,4,4,2,5,6,8,8,4,8,9,5,5,1,7,6,7,7,4,7,7,34,10,71,47,71,75,49,89,2,20,4,16,32,33,30,27,4,NA,4,NA,NA,4,NA,4,4,4,4,4,4,4,2,3,4,4,2,4,5,5,4,5,5,5,4,3,2,2,3,4,4,4,3,3,0,0,0,0,2,2,2,2,2,1,5,5,2,1,1,1,2,3,1,1,2,1,1,0,0,1,1,19173,9253,88,85,372,0,0,0,0,63.7555555555556,0,2,3,"No News - Control","Democrat",4.37647058823529,0,6.2,3,4.25,6.25,4,7.25,10,47,32.25,20,16,16.875,2,2,2.125,5,5,3.9375,4,4,3.25,4,4,3.25,2.8,3.6,0,2,3.25,1.25,0.666666666666667,1.8
"749",86,"Female","Age: 45–54","Education: High school",7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,7,7,7,7,7,NA,NA,NA,NA,NA,94,8,88,4,95,10,88,90,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,4,4,NA,NA,NA,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,6,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18480,11905,82,63,570,1,3,76,0.0158730158730159,63.7079365079366,1.20634920634921,5.77777777777778,1,"No News - Experiment","Republican",9.04761904761905,0.0476190476190476,NA,0,7,NA,7,NA,94,88,63.4375,NA,NA,NA,2,2,2.1875,NA,NA,NA,6,6,4.375,NA,NA,NA,6,NA,1.25,NA,5,NA,NA,NA
"750",75,"Female","Age: 55+","Education: Junior college",4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,6,7,5,NA,NA,NA,NA,NA,5,4,6,7,5,NA,NA,NA,NA,NA,26,66,31,65,66,50,56,50,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,3,4,NA,NA,NA,NA,NA,NA,4,4,4,3,4,NA,NA,NA,NA,NA,2,2,1,3,NA,NA,NA,NA,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5946,3726,79,12,243,0,0,12,0,63.7555555555556,1,1.66666666666667,4,"No News - Experiment","Democrat",20.25,0,NA,0,5,NA,5.25,NA,66,65,46.875,NA,NA,NA,2,2,2.125,NA,NA,NA,5,5,4,NA,NA,NA,3.8,NA,2,NA,4.5,NA,NA,NA
"751",839,"Male","Age: 55+","Education: Graduate school",7,10,6,6,6,7,6,6,1,1,1,1,7,5,5,2,6,4,9,9,9,9,9,4,6,2,6,5,7,7,7,7,7,90,7,90,8,80,80,50,70,0,100,0,100,100,100,100,100,7,NA,6,NA,NA,5,NA,5,7,7,7,7,7,7,3,3,6,4,2,3,1,1,1,1,1,1,5,7,3,4,6,7,7,7,6,6,1,2,2,2,0,0,0,0,5,5,7,7,7,7,4,7,4,4,1,1,0,2,2,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,2,"No News - Control","Republican",NA,NA,6.2,4,4.25,7,4,9,90,90,62.75,0,0,25.25,3,3,2.6875,1,1,1,7,7,5,7,7,5.5,5,6.6,1.75,0,6,6.25,2.16666666666667,2
"752",485,"Female","Age: 35–44","Education: Junior college",7,10,5,2,1,1,1,2,0,0,1,0,3,6,6,6,6,7,8,8,8,4,5,7,7,7,7,7,5,6,5,5,4,56,0,91,49,48,88,89,90,36,85,81,85,89,100,100,88,4,NA,5,NA,1,1,NA,NA,4,2,7,7,6,2,3,3,3,3,5,5,2,4,2,1,2,2,5,4,4,2,3,4,5,4,4,4,2,2,2,3,1,0,2,0,6,6,6,7,6,4,7,7,3,3,4,4,6,4,5,4,5,4,3,1469,924,65,30,127,0,2,2,0,63.6888888888889,0.0666666666666667,2.22222222222222,7,"No News - Experiment","Republican",4.23333333333333,0.0666666666666667,1.4,1,7,5,6.25,7.25,56,91,56.6875,36,81,53.0625,3,3,2.75,2,2,1.6875,4,4,2.5,4,4,3.625,3.6,4.2,2.25,0.75,6.25,6,4.16666666666667,4
"753",28,"Female","Age: 25–34","Education: Graduate school",3,2,1,4,2,1,4,2,1,0,1,1,3,7,4,7,6,5,5,9,5,9,5,7,7,6,7,5,5,6,5,7,4,31,85,31,69,94,59,83,52,41,15,56,45,49,59,46,44,4,NA,1,NA,1,3,NA,NA,1,1,1,1,1,1,3,3,4,3,1,5,3,3,2,4,5,5,7,7,6,6,5,3,3,3,2,3,3,3,1,5,1,0,0,3,4,5,2,5,3,6,7,7,4,1,1,2,7,1,3,6,2,4,4,40807,22839,94,35,512,5,18,416,0.142857142857143,63.2412698412699,11.8857142857143,2.77777777777778,3,"No News - Control","Democrat",14.6285714285714,0.514285714285714,2.6,3,6.25,5,5.75,6,85,69,56.75,15,45,27.625,3,3,2.5625,3,3,2.75,4,4,2.75,1,1,1,6.2,2.8,3,1,4,5.75,3.33333333333333,3
"754",833,"Male","Age: 35–44","Education: Junior college",1,1,3,5,4,2,5,5,1,0,1,1,4,7,4,6,7,7,2,2,9,4,1,6,5,6,7,7,6,2,7,7,1,0,99,4,77,78,52,69,50,26,83,19,75,82,69,94,50,7,NA,4,NA,5,NA,NA,5,3,4,4,2,6,2,2,4,3,4,2,2,6,6,6,6,4,6,7,6,6,6,6,3,2,1,0,2,2,2,1,3,1,1,1,2,5,4,7,6,7,7,7,7,1,3,2,1,3,7,5,5,4,6,3,1354,743,29,17,215,0,3,32,0,63.5790849673203,1.88235294117647,2.33333333333333,3,"No News - Control","Democrat",12.6470588235294,0.176470588235294,4.2,3,6,4,6,3.5,99,77,59.8125,83,75,58.1875,2,2,1.9375,6,6,4.625,7,7,5,3,3,2.625,6.2,1.6,2,1.25,5.5,7,5,2
"755",NA,NA,NA,NA,NA,NA,NA,4,3,1,3,3,1,1,1,1,1,NA,NA,NA,NA,NA,9,9,9,1,9,NA,NA,NA,NA,NA,4,4,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50,54,73,61,50,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,4,4,3,4,2,4,NA,NA,NA,NA,NA,4,4,4,3,3,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,4,4,4,4,1,2,1,1,7,1,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No News - Experiment",NA,NA,NA,2.8,4,NA,4,NA,9,NA,NA,NA,50,50,40.125,NA,NA,NA,4,4,3.0625,NA,NA,NA,1,1,1.1875,NA,3.6,NA,2.25,NA,4,2.33333333333333,2.4
"756",586,"Male","Age: 18–24","Education: Junior college",3,6,1,1,6,1,6,6,0,1,0,0,1,1,1,7,1,7,1,1,1,1,1,3,4,7,7,6,1,1,1,1,1,40,48,41,52,51,46,59,53,91,81,95,96,96,97,96,95,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,4,5,5,4,6,5,1,1,1,1,1,1,5,5,3,6,5,1,1,1,6,6,1,0,0,3,6,5,5,5,2,2,5,6,1,1,1,1,1,1,1,1,7,1,1,6,6,6,6,15287,9118,76,76,295,0,9,22,0,63.637134502924,0.289473684210526,3.88888888888889,4,"No News - Experiment","Democrat",3.88157894736842,0.118421052631579,4,1,5,1,4,1,48,52,38.3125,81,96,68.5,4,4,3.5,1,1,1,1,1,1,1,1,1,4.8,3,1,5.25,3.75,1,4.33333333333333,2.2
"757",358,"Male","Age: 18–24","Education: Junior college",6,7,6,3,4,3,3,4,1,1,1,1,1,2,6,5,4,3,9,9,9,1,9,4,3,3,3,4,7,5,7,7,5,71,71,52,27,35,65,77,42,28,69,65,2,57,27,53,66,5,NA,4,NA,NA,4,6,NA,1,1,1,1,1,1,5,5,3,5,5,5,2,1,2,2,2,2,3,2,3,3,2,4,4,4,3,3,2,2,2,3,3,2,2,3,5,3,4,3,4,4,4,4,1,1,1,1,4,1,1,6,6,6,6,10689,8806,80,74,527,0,8,35,0,63.6474474474475,0.472972972972973,3.33333333333333,4,"No News - Experiment","Republican",7.12162162162162,0.108108108108108,3.4,4,3.5,6,4,9,71,52,44.6875,28,65,36.1875,5,5,3.875,2,2,1.75,5,5,4,1,1,1,2.6,3.6,2.25,2.5,3.75,4,4.33333333333333,1.6
"758",401,"Male","Age: 25–34","Education: High school",1,2,2,4,5,3,5,4,0,0,1,1,3,7,6,6,7,6,5,8,9,5,8,7,4,6,6,6,6,5,7,6,5,0,90,5,100,90,60,90,50,30,70,30,60,85,50,65,50,7,NA,6,NA,6,4,NA,NA,2,3,3,3,1,2,2,2,3,5,4,4,3,4,3,4,2,4,7,3,4,6,6,5,4,5,5,5,2,1,1,2,1,1,0,1,5,4,7,6,6,2,6,7,1,2,1,1,0,1,2,1,1,3,3,1757,1062,85,70,100,0,4,11,0,63.6984126984127,0.157142857142857,2.77777777777778,3,"No News - Experiment","Democrat",1.42857142857143,0.0571428571428571,4.2,2,5.75,5.75,6.25,7.5,90,100,65.875,70,60,48.375,2,2,2.25,3,3,2.5625,7,7,5,2,2,1.8125,5.2,4.8,1.5,0.75,5.5,5.25,1.83333333333333,1
"759",508,"Female","Age: 55+","Education: High school",7,10,7,7,6,1,6,6,0,0,0,1,0,7,7,7,7,7,9,9,4,9,9,7,7,7,7,7,7,7,4,7,7,92,78,78,0,91,82,91,90,89,83,89,93,90,64,78,76,1,NA,7,NA,7,NA,NA,NA,1,1,1,1,1,1,7,7,7,7,7,7,1,2,7,1,1,7,7,7,7,6,6,7,7,7,6,6,0,0,6,0,0,0,0,0,7,7,7,7,7,7,7,7,1,1,1,1,4,1,7,0,0,0,6,4774,2641,93,29,269,0,0,0,0,63.7555555555556,0,3.88888888888889,4,"No News - Control","Republican",9.27586206896552,0,5.2,1,7,6.25,7,7.75,92,78,64.875,89,89,64,7,7,5.5,1,1,1.75,1,1,2.5,1,1,1,6.6,6.6,1.5,0,7,7,2.33333333333333,1.6
"760",235,"Female","Age: 18–24","Education: Junior college",2,4,2,5,6,4,3,5,1,0,1,1,1,4,1,7,4,1,5,4,9,9,5,3,2,7,6,2,5,4,7,7,4,33,32,37,52,57,46,78,49,18,47,24,50,50,49,64,50,3,NA,3,NA,NA,4,NA,NA,4,4,5,4,7,5,5,5,3,4,1,4,4,4,4,4,2,4,3,2,2,2,3,4,5,4,5,6,1,1,1,1,1,1,1,2,2,2,5,5,1,2,2,2,1,3,1,1,7,1,4,1,2,1,1,9461,6204,86,72,288,0,14,6,0,63.5611111111112,0.0833333333333333,3.33333333333333,2,"No News - Experiment","Democrat",4,0.194444444444444,4.6,3,3.5,5,3.25,5.75,32,52,35.625,47,50,37.8125,5,5,3.5,4,4,3.125,3,3,2.75,4,4,3.5625,2.4,4.8,1,1.25,3.5,1.75,1.66666666666667,2.6
"761",44,"Female","Age: 25–34","Education: Junior college",3,6,2,2,1,1,2,2,0,0,1,1,1,7,3,5,6,7,2,4,4,8,5,6,3,5,6,7,3,4,2,5,4,1,63,41,43,100,67,58,80,81,26,93,18,85,81,87,83,5,1,1,2,NA,3,NA,2,3,4,2,3,2,3,4,4,6,3,6,4,2,2,4,4,3,3,3,4,4,4,6,2,2,4,5,5,2,0,2,1,2,3,4,5,5,1,7,5,2,3,2,2,1,1,1,2,5,2,4,1,2,2,3,811,379,79,3,50,0,0,0,0,63.7555555555556,0,0.444444444444444,4,"No News - Experiment","Democrat",16.6666666666667,0,1.6,2,5.25,3.25,5.5,3.75,63,43,45.8125,26,18,32.25,4,4,3.4375,2,2,2.125,5,5,3.375,3,3,2.375,4.2,3.6,1.25,3.5,4.5,2.25,2.33333333333333,2
"762",628,"Male","Age: 25–34","Education: Bachelor",2,1,1,4,3,4,3,4,1,0,1,1,1,6,7,4,5,7,8,8,3,9,8,6,7,4,6,5,7,7,2,5,7,4,19,14,27,36,45,26,28,52,6,54,13,75,94,49,48,1,NA,1,NA,2,NA,NA,1,5,7,4,7,4,4,4,3,3,1,1,5,4,4,3,2,2,4,2,1,1,2,3,6,7,6,5,5,5,6,6,6,0,1,1,1,4,2,5,6,7,6,6,6,3,2,3,4,4,3,6,3,3,3,4,3017,959,66,30,78,0,0,0,0,63.7555555555556,0,3.55555555555556,2,"No News - Experiment","Democrat",2.6,0,3.6,3,5.5,5.75,6,6.75,19,27,20.1875,6,13,21.625,4,4,2.875,4,4,2.9375,1,1,1.125,5,5,3.9375,1.8,5.8,5.75,0.75,4.25,6.25,3.66666666666667,3.2
"763",370,"Male","Age: 25–34","Education: High school",2,2,1,5,5,4,5,6,1,0,1,1,3,4,4,7,4,4,4,3,1,5,9,4,4,4,4,4,5,5,5,6,7,15,82,16,78,78,81,100,49,98,30,81,33,84,69,94,65,4,NA,4,NA,NA,4,NA,4,5,6,4,7,7,4,3,5,4,5,4,4,2,1,4,4,2,4,5,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,2,3,5,5,5,4,4,3,5,4,1,3,2,1,5,1,1,2,2,2,2,54402,28711,88,39,377,0,0,0,0,63.7555555555556,0,4.55555555555556,4,"No News - Experiment","Democrat",9.66666666666667,0,5,3,4,5.5,4.75,4.25,82,78,59.5,30,33,35.5,3,3,2.8125,2,2,2.125,4,4,3.25,5,5,4.125,3.6,3.8,3.5,3.25,4.75,4,1.66666666666667,2.4
"764",144,"Female","Age: 55+","Education: High school",4,7,3,5,4,6,4,4,1,0,1,1,1,5,5,7,7,7,4,4,3,5,8,4,5,4,7,6,4,4,4,5,5,97,97,98,28,50,60,50,74,59,53,60,48,47,42,45,46,2,2,5,NA,NA,3,5,NA,6,6,4,3,4,4,1,4,4,3,3,3,3,3,4,4,4,3,5,7,3,3,6,2,3,3,2,4,5,6,6,5,0,1,1,2,4,6,6,7,5,6,6,7,3,2,1,3,5,4,6,3,3,4,4,13301,6207,80,60,247,0,0,0,0,63.7555555555556,0,3.11111111111111,5,"No News - Experiment","Republican",4.11666666666667,0,4.6,3,4.75,4.25,6,4.75,97,98,63.625,59,60,41.25,1,1,1.5625,3,3,2.6875,2,2,2.25,6,6,4.1875,4.8,2.8,5.5,1,5.75,6,4,2.8
"765",570,"Male","Age: 45–54","Education: Junior college",3,2,1,4,6,1,6,6,1,0,0,1,6,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,0,100,0,100,100,100,100,100,85,100,61,100,100,100,100,60,7,NA,7,NA,7,NA,7,NA,7,6,6,7,7,5,1,1,1,1,1,1,4,4,4,4,4,4,7,7,7,6,6,7,7,7,6,6,0,0,0,0,0,0,0,0,4,7,4,7,4,1,7,6,1,1,8,1,7,7,7,6,5,6,6,58,8,1,1,3,0,0,0,0,63.7555555555556,0,5.77777777777778,4,"No News - Control","Democrat",3,0,4.6,2,7,7,7,9,100,100,75.25,100,100,72.75,1,1,1,4,4,3.25,7,7,5.5,7,7,5.3125,6.6,6.6,0,0,5.5,4.5,6.16666666666667,3.6
